,i,domain,model,spearmanr,pval
37996,844,KitchenUtensils,GPT-3.5,0.6328314482945308,4.541984813526759e-92
37997,844,KitchenUtensils,GPT-4,0.756189416201312,2.3780273919979074e-151
37998,844,Mammals,GPT-3 Embeddings,0.6284596058200291,5.277394568200009e-62
37999,844,Mammals,GPT-3.5,0.7837663468925065,7.223143933043634e-116
38000,844,Mammals,GPT-4,0.778476862372543,2.4735280937010743e-113
38001,844,MusicalInstruments,GPT-3 Embeddings,0.09919489635518124,0.03303997495075914
38002,844,MusicalInstruments,GPT-3.5,0.6087575571362941,3.4650360630235827e-48
38003,844,MusicalInstruments,GPT-4,0.7372031194821349,2.400143857034833e-80
38004,844,Professions,GPT-3 Embeddings,0.36765240577301234,6.854691404227397e-24
38005,844,Professions,GPT-3.5,0.636306357743179,6.092275107478691e-81
38006,844,Professions,GPT-4,0.6954635237075018,1.4488479880035144e-102
38007,844,Reptiles,GPT-3 Embeddings,0.6126223014569031,4.049920506131139e-26
38008,844,Reptiles,GPT-3.5,0.4628941646258982,3.791165976234468e-14
38009,844,Reptiles,GPT-4,0.43536479986558624,1.6062688337997407e-12
38010,844,Sports,GPT-3 Embeddings,0.25024926204891057,5.09263588506469e-10
38011,844,Sports,GPT-3.5,0.6043264795523909,5.214095610457776e-61
38012,844,Sports,GPT-4,0.7294904688995577,1.0230029213411214e-100
38013,844,Tools,GPT-3 Embeddings,0.134408828206068,0.005799964425671444
38014,844,Tools,GPT-3.5,0.5999966454088441,2.0105249469220452e-42
38015,844,Tools,GPT-4,0.7230848728536444,3.7112016121179264e-69
38016,844,Vegetables,GPT-3 Embeddings,0.12446783896827573,0.002255454762207471
38017,844,Vegetables,GPT-3.5,0.4037312377686371,6.29151832806458e-25
38018,844,Vegetables,GPT-4,0.4834124631652495,1.8369461211289836e-36
38019,844,Vehicles,GPT-3 Embeddings,0.529826844057212,2.8376815997625903e-41
38020,844,Vehicles,GPT-3.5,0.8188080623179592,1.1157627021689223e-134
38021,844,Vehicles,GPT-4,0.852314366758097,6.169152552922539e-157
38022,844,Weapons,GPT-3 Embeddings,0.28814111084764965,1.3438709334851327e-06
38023,844,Weapons,GPT-3.5,0.7768571593853485,3.5996566486678476e-56
38024,844,Weapons,GPT-4,0.8930688928596138,1.2052633024694523e-95
38025,845,Birds,GPT-3 Embeddings,0.23372377574180853,2.761047821819406e-08
38026,845,Birds,GPT-3.5,0.5604546224568953,5.641652106295835e-47
38027,845,Birds,GPT-4,0.621543673885783,2.639757283763609e-60
38028,845,Clothing,GPT-3 Embeddings,0.31406271510350847,9.088317103727818e-19
38029,845,Clothing,GPT-3.5,0.4652920477517567,7.026273824379746e-42
38030,845,Clothing,GPT-4,0.6246886942998296,4.70494281629294e-83
38031,845,Fish,GPT-3 Embeddings,0.0009569718884725687,0.9836336524512561
38032,845,Fish,GPT-3.5,0.5630220462417554,5.438288676114696e-40
38033,845,Fish,GPT-4,0.7391029728999566,1.2096510151562364e-65
38034,845,Fruit,GPT-3 Embeddings,0.19051254527627945,1.3061945657873343e-07
38035,845,Fruit,GPT-3.5,0.4991847549237524,6.901795991966713e-49
38036,845,Fruit,GPT-4,0.6713668843997601,3.4173416576336663e-100
38037,845,Insects,GPT-3 Embeddings,0.35765103270229165,4.233205396745717e-18
38038,845,Insects,GPT-3.5,0.5957220349647345,2.5430804664327345e-54
38039,845,Insects,GPT-4,0.618174515314098,1.7140016112164253e-59
38040,845,KitchenUtensils,GPT-3 Embeddings,0.5062333504872525,4.6168864538469645e-54
38041,845,KitchenUtensils,GPT-3.5,0.6102033141308553,5.461723337219632e-84
38042,845,KitchenUtensils,GPT-4,0.7335250603084215,5.485570799368769e-138
38043,845,Mammals,GPT-3 Embeddings,0.6025777242264537,7.4094943498281235e-56
38044,845,Mammals,GPT-3.5,0.731941098336777,1.0624971227019191e-93
38045,845,Mammals,GPT-4,0.7585711416159134,2.1726771366637055e-104
38046,845,MusicalInstruments,GPT-3 Embeddings,0.27321929133782824,2.362493723727093e-09
38047,845,MusicalInstruments,GPT-3.5,0.7111636136000145,2.1107308773194524e-72
38048,845,MusicalInstruments,GPT-4,0.7137100232210619,3.862806960025036e-73
38049,845,Professions,GPT-3 Embeddings,0.363639264854899,2.2677818926377232e-23
38050,845,Professions,GPT-3.5,0.6264866307266718,8.437211396457225e-78
38051,845,Professions,GPT-4,0.7184918041118388,1.7608174767320658e-112
38052,845,Reptiles,GPT-3 Embeddings,0.5555501428838737,7.755607111970461e-21
38053,845,Reptiles,GPT-3.5,0.4916874175051121,5.166987591648889e-16
38054,845,Reptiles,GPT-4,0.5411944970152429,1.1598964437235245e-19
38055,845,Sports,GPT-3 Embeddings,0.25886138033270456,1.2137153435034478e-10
38056,845,Sports,GPT-3.5,0.5757703544043408,2.849699445100862e-54
38057,845,Sports,GPT-4,0.6680899379259212,8.249054688919899e-79
38058,845,Tools,GPT-3 Embeddings,0.11967846237095259,0.014120017603239348
38059,845,Tools,GPT-3.5,0.5493653694859684,1.7392336671832334e-34
38060,845,Tools,GPT-4,0.7187432431918155,5.690828422289523e-68
38061,845,Vegetables,GPT-3 Embeddings,0.19204678373482137,2.1527013092340095e-06
38062,845,Vegetables,GPT-3.5,0.41419924926504326,2.835751460299091e-26
38063,845,Vegetables,GPT-4,0.4914394131674919,8.399237438878115e-38
38064,845,Vehicles,GPT-3 Embeddings,0.4867253792626695,3.5598274445509924e-34
38065,845,Vehicles,GPT-3.5,0.7595335434156583,8.40919012915418e-105
38066,845,Vehicles,GPT-4,0.8563538732513989,5.447055935197707e-160
38067,845,Weapons,GPT-3 Embeddings,0.4909367142439012,6.6240309530266694e-18
38068,845,Weapons,GPT-3.5,0.8012344327748515,3.6245034503381814e-62
38069,845,Weapons,GPT-4,0.8791826911422129,6.524706510525572e-89
38070,846,Birds,GPT-3 Embeddings,0.25617804254737553,1.0127740396334773e-09
38071,846,Birds,GPT-3.5,0.5058081739394957,3.4138823219548642e-37
38072,846,Birds,GPT-4,0.6338351438799722,2.3537841903499082e-63
38073,846,Clothing,GPT-3 Embeddings,0.187213854983478,2.161048170996414e-07
38074,846,Clothing,GPT-3.5,0.5756357724733553,6.3121167245188736e-68
38075,846,Clothing,GPT-4,0.6845424986021399,1.2926123750925412e-105
38076,846,Fish,GPT-3 Embeddings,-0.007963197990448359,0.8644584990179092
38077,846,Fish,GPT-3.5,0.6374590688518952,4.740616806706032e-54
38078,846,Fish,GPT-4,0.7360829920482226,7.440084039855824e-65
38079,846,Fruit,GPT-3 Embeddings,0.21358839934691354,3.0004710299273366e-09
38080,846,Fruit,GPT-3.5,0.49734886201877465,1.7338956561871398e-48
38081,846,Fruit,GPT-4,0.6889899896830817,1.642888962583369e-107
38082,846,Insects,GPT-3 Embeddings,0.3653623205326328,7.106535287845783e-19
38083,846,Insects,GPT-3.5,0.6354288182147104,9.25093000118429e-64
38084,846,Insects,GPT-4,0.5653986279667875,5.949212486082949e-48
38085,846,KitchenUtensils,GPT-3 Embeddings,0.4742087056326362,9.237966642496696e-47
38086,846,KitchenUtensils,GPT-3.5,0.6188892787792678,5.17320987474703e-87
38087,846,KitchenUtensils,GPT-4,0.7309518340415279,1.4784020365754085e-136
38088,846,Mammals,GPT-3 Embeddings,0.5903968912478066,3.7399749713700393e-53
38089,846,Mammals,GPT-3.5,0.6979676315081554,8.554564336536273e-82
38090,846,Mammals,GPT-4,0.7474711226636697,9.028965410978036e-100
38091,846,MusicalInstruments,GPT-3 Embeddings,0.22792054359966513,7.383020701717459e-07
38092,846,MusicalInstruments,GPT-3.5,0.6604193423711224,3.2829637127989405e-59
38093,846,MusicalInstruments,GPT-4,0.7210512050165309,2.598363965062798e-75
38094,846,Professions,GPT-3 Embeddings,0.4312533383262791,3.666208046560542e-33
38095,846,Professions,GPT-3.5,0.6476534065494274,1.0223965408229419e-84
38096,846,Professions,GPT-4,0.7074609456143067,1.3062896425644557e-107
38097,846,Reptiles,GPT-3 Embeddings,0.4753016743135112,6.256075827995332e-15
38098,846,Reptiles,GPT-3.5,0.48956552141990634,7.190760698179635e-16
38099,846,Reptiles,GPT-4,0.5064303812630796,4.875045799648883e-17
38100,846,Sports,GPT-3 Embeddings,0.2746950905750228,7.555302892329895e-12
38101,846,Sports,GPT-3.5,0.578343105350965,7.495839424716689e-55
38102,846,Sports,GPT-4,0.7164204835472779,1.444845875652824e-95
38103,846,Tools,GPT-3 Embeddings,0.20219232226371708,2.985694738357933e-05
38104,846,Tools,GPT-3.5,0.5467289135498584,4.143065505407902e-34
38105,846,Tools,GPT-4,0.7279226074275362,1.664921368444597e-70
38106,846,Vegetables,GPT-3 Embeddings,0.2096653680099114,2.1865477763655752e-07
38107,846,Vegetables,GPT-3.5,0.3154738912452383,2.4850075848447732e-15
38108,846,Vegetables,GPT-4,0.5311192955853626,5.645969243656821e-45
38109,846,Vehicles,GPT-3 Embeddings,0.4767221172692952,1.146117801305437e-32
38110,846,Vehicles,GPT-3.5,0.8006630110991617,1.8124450679025226e-124
38111,846,Vehicles,GPT-4,0.8604623887026104,3.4072435264312366e-163
38112,846,Weapons,GPT-3 Embeddings,0.4200469296325296,4.723869962230651e-13
38113,846,Weapons,GPT-3.5,0.7528402468916469,5.82308564923571e-51
38114,846,Weapons,GPT-4,0.8847293180577318,1.6953648457499025e-91
38115,847,Birds,GPT-3 Embeddings,0.21449926577909462,3.628129195887445e-07
38116,847,Birds,GPT-3.5,0.4890994738281854,1.535371323682158e-34
38117,847,Birds,GPT-4,0.6253309860581511,3.135974544855599e-61
38118,847,Clothing,GPT-3 Embeddings,0.23739022694380946,3.8152256669857014e-11
38119,847,Clothing,GPT-3.5,0.5444262807535191,1.4711675277075407e-59
38120,847,Clothing,GPT-4,0.6850026671850049,8.258222752917733e-106
38121,847,Fish,GPT-3 Embeddings,-0.15351630356556692,0.0009315852882004043
38122,847,Fish,GPT-3.5,0.5850924099287685,8.763653975541144e-44
38123,847,Fish,GPT-4,0.7369744786448764,4.363402585596463e-65
38124,847,Fruit,GPT-3 Embeddings,0.21190016380518792,4.0146152811286664e-09
38125,847,Fruit,GPT-3.5,0.48687283713029367,2.991748058730966e-46
38126,847,Fruit,GPT-4,0.717646811674306,1.3352877417345634e-120
38127,847,Insects,GPT-3 Embeddings,0.36376473516353575,1.0326526744823098e-18
38128,847,Insects,GPT-3.5,0.5706198659615679,5.30498375886614e-49
38129,847,Insects,GPT-4,0.5649887357342525,7.179299732151429e-48
38130,847,KitchenUtensils,GPT-3 Embeddings,0.45765702378679396,2.79526026891389e-43
38131,847,KitchenUtensils,GPT-3.5,0.6366757059993681,1.6480835971483136e-93
38132,847,KitchenUtensils,GPT-4,0.7482829999292606,1.5863989561982743e-146
38133,847,Mammals,GPT-3 Embeddings,0.6466614160015886,1.0927585759134635e-66
38134,847,Mammals,GPT-3.5,0.7245555854948668,5.839175862627344e-91
38135,847,Mammals,GPT-4,0.7552347965331285,5.639433200234665e-103
38136,847,MusicalInstruments,GPT-3 Embeddings,0.16759377099475406,0.000296710342605804
38137,847,MusicalInstruments,GPT-3.5,0.6684994447251931,3.894425419403763e-61
38138,847,MusicalInstruments,GPT-4,0.7223300083142258,1.0694356420441009e-75
38139,847,Professions,GPT-3 Embeddings,0.371638621595718,2.053773749590772e-24
38140,847,Professions,GPT-3.5,0.6237452862564429,6.070312212879065e-77
38141,847,Professions,GPT-4,0.7276252750226849,1.0777148768166266e-116
38142,847,Reptiles,GPT-3 Embeddings,0.5495205311433453,2.454324944435134e-20
38143,847,Reptiles,GPT-3.5,0.44121122463023205,7.454527185409237e-13
38144,847,Reptiles,GPT-4,0.5529988403917692,1.2663373456920894e-20
38145,847,Sports,GPT-3 Embeddings,0.28419745810586317,1.3061544469560583e-12
38146,847,Sports,GPT-3.5,0.5359867211060005,6.38145169465829e-46
38147,847,Sports,GPT-4,0.6626663376767266,3.997276662097893e-77
38148,847,Tools,GPT-3 Embeddings,0.09850338801030221,0.04363174042277985
38149,847,Tools,GPT-3.5,0.5486297524822801,2.2175522281464595e-34
38150,847,Tools,GPT-4,0.6724871839460578,1.3418501012852099e-56
38151,847,Vegetables,GPT-3 Embeddings,0.18729313863860247,3.854166500965092e-06
38152,847,Vegetables,GPT-3.5,0.4044583001655826,5.090908026015826e-25
38153,847,Vegetables,GPT-4,0.543796428857915,1.7911396325211737e-47
38154,847,Vehicles,GPT-3 Embeddings,0.4766777600825294,1.1636036075527074e-32
38155,847,Vehicles,GPT-3.5,0.8219471042679644,1.4610393995652047e-136
38156,847,Vehicles,GPT-4,0.817552121215957,6.176205791343842e-134
38157,847,Weapons,GPT-3 Embeddings,0.3269996511527846,3.3766476190909135e-08
38158,847,Weapons,GPT-3.5,0.7436249465737221,4.051481445358807e-49
38159,847,Weapons,GPT-4,0.8552637405112421,4.6331568434118033e-79
38160,848,Birds,GPT-3 Embeddings,0.27768921891166615,3.1268878453288336e-11
38161,848,Birds,GPT-3.5,0.5287310319478027,4.4289556713152726e-41
38162,848,Birds,GPT-4,0.6401180531075398,5.739142227704326e-65
38163,848,Clothing,GPT-3 Embeddings,0.3501189361754121,3.187896955126821e-23
38164,848,Clothing,GPT-3.5,0.6344191572386985,2.2011864041148477e-86
38165,848,Clothing,GPT-4,0.6309807590317908,3.41129406689032e-85
38166,848,Fish,GPT-3 Embeddings,-0.12027058185296276,0.00966713598754896
38167,848,Fish,GPT-3.5,0.6329788181075773,4.2857566824771705e-53
38168,848,Fish,GPT-4,0.7442351200842898,5.2064137042560935e-67
38169,848,Fruit,GPT-3 Embeddings,0.19191661660908105,1.0513934780800508e-07
38170,848,Fruit,GPT-3.5,0.5474765382434595,2.4455893878375013e-60
38171,848,Fruit,GPT-4,0.6569273411925854,1.4548175133022147e-94
38172,848,Insects,GPT-3 Embeddings,0.2752730866187508,4.693698798010271e-11
38173,848,Insects,GPT-3.5,0.5434360473421697,9.81468626293181e-44
38174,848,Insects,GPT-4,0.6108324755115433,9.348534497351535e-58
38175,848,KitchenUtensils,GPT-3 Embeddings,0.4033821009347333,4.00297274514599e-33
38176,848,KitchenUtensils,GPT-3.5,0.5883166614692752,9.007465774545098e-77
38177,848,KitchenUtensils,GPT-4,0.7671030099701559,2.539581854858977e-158
38178,848,Mammals,GPT-3 Embeddings,0.6254354334802324,2.9558105755582905e-61
38179,848,Mammals,GPT-3.5,0.749307400550199,1.6158158360511379e-100
38180,848,Mammals,GPT-4,0.6995750108380984,2.5522168989808684e-82
38181,848,MusicalInstruments,GPT-3 Embeddings,0.21222939494729948,4.187226093588936e-06
38182,848,MusicalInstruments,GPT-3.5,0.6851522065624118,2.652363761878533e-65
38183,848,MusicalInstruments,GPT-4,0.7472026355328509,1.1824542275145904e-83
38184,848,Professions,GPT-3 Embeddings,0.4289799095488789,8.535455864340029e-33
38185,848,Professions,GPT-3.5,0.6638125321060601,2.220637346965595e-90
38186,848,Professions,GPT-4,0.6914500910705511,6.214640183112229e-101
38187,848,Reptiles,GPT-3 Embeddings,0.6440240414718464,1.6364668707382234e-29
38188,848,Reptiles,GPT-3.5,0.49877484220054885,1.6847235083220484e-16
38189,848,Reptiles,GPT-4,0.5047196807259317,6.44905722073841e-17
38190,848,Sports,GPT-3 Embeddings,0.25689006174139845,1.6932308122066204e-10
38191,848,Sports,GPT-3.5,0.6018182568274613,2.169488341449792e-60
38192,848,Sports,GPT-4,0.7547391298176134,1.4238777987647896e-111
38193,848,Tools,GPT-3 Embeddings,0.22016879593389418,5.246564302490662e-06
38194,848,Tools,GPT-3.5,0.5954596074195577,1.1818105125546158e-41
38195,848,Tools,GPT-4,0.7002825611243083,3.6014015644169246e-63
38196,848,Vegetables,GPT-3 Embeddings,0.18866476181574626,3.262825176131476e-06
38197,848,Vegetables,GPT-3.5,0.38556769038270866,1.0560690348085779e-22
38198,848,Vegetables,GPT-4,0.5209564157850105,4.783346769930011e-43
38199,848,Vehicles,GPT-3 Embeddings,0.4788488733594422,5.531121057520359e-33
38200,848,Vehicles,GPT-3.5,0.7887137476026069,2.6453830793879643e-118
38201,848,Vehicles,GPT-4,0.8207856240290242,7.339354258109343e-136
38202,848,Weapons,GPT-3 Embeddings,0.40400495896050853,4.208805833787008e-12
38203,848,Weapons,GPT-3.5,0.8323195602611937,3.759669125708883e-71
38204,848,Weapons,GPT-4,0.8749209132688804,5.200353559773784e-87
38205,849,Birds,GPT-3 Embeddings,0.1794974165056125,2.213624417073869e-05
38206,849,Birds,GPT-3.5,0.564206626737738,1.0268541524192693e-47
38207,849,Birds,GPT-4,0.6183744372109439,1.5348883636156312e-59
38208,849,Clothing,GPT-3 Embeddings,0.32197040916006475,1.0759586511004663e-19
38209,849,Clothing,GPT-3.5,0.5536609119848657,6.075112742704271e-62
38210,849,Clothing,GPT-4,0.6361310601857605,5.551391744454576e-87
38211,849,Fish,GPT-3 Embeddings,-0.11563208983578056,0.012881376983366145
38212,849,Fish,GPT-3.5,0.6510990615983248,4.620846391669501e-57
38213,849,Fish,GPT-4,0.7446014498679127,4.147387493244897e-67
38214,849,Fruit,GPT-3 Embeddings,0.28873795942233704,5.542906381322903e-16
38215,849,Fruit,GPT-3.5,0.5625751544995202,2.5723038765166162e-64
38216,849,Fruit,GPT-4,0.664085173555621,2.5807294483511485e-97
38217,849,Insects,GPT-3 Embeddings,0.3892727314597767,2.049200345422987e-21
38218,849,Insects,GPT-3.5,0.5370015216560923,1.477328962957754e-42
38219,849,Insects,GPT-4,0.6468604527713,9.672349908544295e-67
38220,849,KitchenUtensils,GPT-3 Embeddings,0.4694750636407414,9.563755707611777e-46
38221,849,KitchenUtensils,GPT-3.5,0.5902157697486795,2.2394083932683434e-77
38222,849,KitchenUtensils,GPT-4,0.7503204665999498,9.43215955563589e-148
38223,849,Mammals,GPT-3 Embeddings,0.6009462751624669,1.732126863319319e-55
38224,849,Mammals,GPT-3.5,0.7600292773300769,5.148127493237017e-105
38225,849,Mammals,GPT-4,0.7736848996661702,4.263059595268144e-111
38226,849,MusicalInstruments,GPT-3 Embeddings,0.18204504723019457,8.311339830820672e-05
38227,849,MusicalInstruments,GPT-3.5,0.7121315152699268,1.1092820463829828e-72
38228,849,MusicalInstruments,GPT-4,0.7391608495653557,5.555081292431702e-81
38229,849,Professions,GPT-3 Embeddings,0.4109517560612432,5.5528053515257464e-30
38230,849,Professions,GPT-3.5,0.6282750802535025,2.303833127421156e-78
38231,849,Professions,GPT-4,0.6809490450153957,8.720028013872762e-97
38232,849,Reptiles,GPT-3 Embeddings,0.5020989456552096,9.870561252578278e-17
38233,849,Reptiles,GPT-3.5,0.48958378790270274,7.170400638102121e-16
38234,849,Reptiles,GPT-4,0.5166547258402006,8.85765351413782e-18
38235,849,Sports,GPT-3 Embeddings,0.31647678786270417,2.0070813624565085e-15
38236,849,Sports,GPT-3.5,0.5876805786083148,5.320905058213297e-57
38237,849,Sports,GPT-4,0.7306977566719608,3.3032384243111146e-101
38238,849,Tools,GPT-3 Embeddings,0.11945885538657329,0.014299132422023532
38239,849,Tools,GPT-3.5,0.571990514527065,7.301212654614038e-38
38240,849,Tools,GPT-4,0.6644433124953477,7.90007732514859e-55
38241,849,Vegetables,GPT-3 Embeddings,0.20177255506593467,6.246496724694133e-07
38242,849,Vegetables,GPT-3.5,0.46636065815594746,9.890606877018853e-34
38243,849,Vegetables,GPT-4,0.5782920298254233,7.698115433362481e-55
38244,849,Vehicles,GPT-3 Embeddings,0.44906897074116536,9.493298856915991e-29
38245,849,Vehicles,GPT-3.5,0.8196308769189555,3.61051896918978e-135
38246,849,Vehicles,GPT-4,0.8423689224006288,8.62600259532426e-150
38247,849,Weapons,GPT-3 Embeddings,0.4171927199294795,7.03103151945003e-13
38248,849,Weapons,GPT-3.5,0.7812778371828004,3.3599967834370005e-57
38249,849,Weapons,GPT-4,0.900685222362411,9.564495955829996e-100
38250,850,Birds,GPT-3 Embeddings,0.2870109722971264,6.283505609895148e-12
38251,850,Birds,GPT-3.5,0.5613108330555479,3.8317029036160047e-47
38252,850,Birds,GPT-4,0.6568116289907356,1.9260004845149748e-69
38253,850,Clothing,GPT-3 Embeddings,0.3202550258117002,1.7185843827693157e-19
38254,850,Clothing,GPT-3.5,0.5863537287459374,5.174277701925768e-71
38255,850,Clothing,GPT-4,0.6485730570065829,1.9053292063715366e-91
38256,850,Fish,GPT-3 Embeddings,-0.07147313637768037,0.1250154973442928
38257,850,Fish,GPT-3.5,0.5836818010247098,1.5624726191748385e-43
38258,850,Fish,GPT-4,0.7312671661082449,1.280596013930272e-63
38259,850,Fruit,GPT-3 Embeddings,0.20792407754473757,7.894783431436165e-09
38260,850,Fruit,GPT-3.5,0.5587545109499578,2.7308607692384447e-63
38261,850,Fruit,GPT-4,0.724179665555511,8.13695902750736e-124
38262,850,Insects,GPT-3 Embeddings,0.34509735393135954,6.980073811468687e-17
38263,850,Insects,GPT-3.5,0.5537145193388135,1.1405357968325917e-45
38264,850,Insects,GPT-4,0.6099599530089803,1.493197392849032e-57
38265,850,KitchenUtensils,GPT-3 Embeddings,0.42466311615374275,6.90322552075763e-37
38266,850,KitchenUtensils,GPT-3.5,0.5519909688380702,6.104957790470582e-66
38267,850,KitchenUtensils,GPT-4,0.7741899402981928,4.6712748386853934e-163
38268,850,Mammals,GPT-3 Embeddings,0.587267424379984,1.7738933738072447e-52
38269,850,Mammals,GPT-3.5,0.7985308899723479,2.4466688456006745e-123
38270,850,Mammals,GPT-4,0.7818225398653316,6.286297763104201e-115
38271,850,MusicalInstruments,GPT-3 Embeddings,0.21465796547887592,3.227559611988885e-06
38272,850,MusicalInstruments,GPT-3.5,0.636287839183788,8.459235992286214e-54
38273,850,MusicalInstruments,GPT-4,0.7050006959826448,1.1930712220854284e-70
