,argument_id,domain,conclusion_type,is_single_premise,premises,conclusion,human_raw_rating,gpt3_raw_rating,prompt_generator,gpt4_raw_rating,human_ranking,gpt3_ranking,gpt4_ranking,human_normalised_rating,gpt3_normalised_rating,gpt4_normalised_rating,drop,human_maxsim,gpt3_maxsim,gpt4_maxsim,human_meansim,gpt3_meansim,gpt4_meansim,human_scm,gpt3_scm,gpt4_scm
4546,"(('Swallows',), 'All birds')",Birds,General,True,"('Swallows',)",All birds,6.196428571428571,85.64824672317219,S3-C1-A1-Q1-O1,50.0,20.0,7.0,2.0,0.1666666666666666,0.9416666666666668,0.9833333333333332,False,,,,,,,0.5615942028985507,0.6213768115942029,0.5780495169082126
4547,"(('Swallows',), 'All birds')",Birds,General,True,"('Swallows',)",All birds,6.196428571428571,85.64824672317219,S3-C1-A1-Q3-O1,30.0,20.0,7.0,2.0,0.1666666666666666,0.9416666666666668,0.9833333333333332,False,,,,,,,0.5615942028985507,0.6213768115942029,0.5780495169082126
4548,"(('Swallows',), 'All birds')",Birds,General,True,"('Swallows',)",All birds,6.196428571428571,85.64824672317219,S3-C1-A1-Q4-O1,70.0,20.0,7.0,4.0,0.1666666666666666,0.9416666666666668,0.9666666666666668,False,,,,,,,0.5615942028985507,0.6213768115942029,0.5780495169082126
4549,"(('Swallows',), 'All birds')",Birds,General,True,"('Swallows',)",All birds,6.196428571428571,85.64824672317219,S3-C1-A1-Q1-O1-T,45.0,20.0,7.0,2.0,0.1666666666666666,0.9416666666666668,0.9833333333333332,False,,,,,,,0.5615942028985507,0.6213768115942029,0.5780495169082126
4550,"(('Swallows',), 'Blackbirds')",Birds,Specific,True,"('Swallows',)",Blackbirds,9.1,84.55537662245558,S1-C1-A1-Q1-O1,50.0,75.0,70.0,3.0,0.0887573964497041,0.9171597633136096,0.9964497041420118,False,0.894927536231884,0.8840579710144928,0.8442028985507246,0.894927536231884,0.8840579710144928,0.8442028985507246,0.7282608695652173,0.7527173913043479,0.7111262077294687
4551,"(('Swallows',), 'Blackbirds')",Birds,Specific,True,"('Swallows',)",Blackbirds,9.1,84.55537662245558,S3-C1-A1-Q1-O1,60.0,75.0,70.0,6.0,0.0887573964497041,0.9171597633136096,0.9928994082840236,False,0.894927536231884,0.8840579710144928,0.8442028985507246,0.894927536231884,0.8840579710144928,0.8442028985507246,0.7282608695652173,0.7527173913043479,0.7111262077294687
4552,"(('Swallows',), 'Blackbirds')",Birds,Specific,True,"('Swallows',)",Blackbirds,9.1,84.55537662245558,S3-C1-A1-Q3-O1,75.0,75.0,70.0,5.0,0.0887573964497041,0.9171597633136096,0.9940828402366864,False,0.894927536231884,0.8840579710144928,0.8442028985507246,0.894927536231884,0.8840579710144928,0.8442028985507246,0.7282608695652173,0.7527173913043479,0.7111262077294687
4553,"(('Swallows',), 'Blackbirds')",Birds,Specific,True,"('Swallows',)",Blackbirds,9.1,84.55537662245558,S3-C1-A1-Q4-O1,85.0,75.0,70.0,3.0,0.0887573964497041,0.9171597633136096,0.9964497041420118,False,0.894927536231884,0.8840579710144928,0.8442028985507246,0.894927536231884,0.8840579710144928,0.8442028985507246,0.7282608695652173,0.7527173913043479,0.7111262077294687
4554,"(('Swallows',), 'Blackbirds')",Birds,Specific,True,"('Swallows',)",Blackbirds,9.1,84.55537662245558,S3-C1-A1-Q1-O1-T,70.0,75.0,70.0,5.0,0.0887573964497041,0.9171597633136096,0.9940828402366864,False,0.894927536231884,0.8840579710144928,0.8442028985507246,0.894927536231884,0.8840579710144928,0.8442028985507246,0.7282608695652173,0.7527173913043479,0.7111262077294687
4555,"(('Swallows',), 'Chickens')",Birds,Specific,True,"('Swallows',)",Chickens,9.9,84.54267578837589,S1-C1-A1-Q1-O1,50.0,65.0,71.0,3.0,0.0769230769230769,0.9159763313609468,0.9964497041420118,False,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.36413043478260865,0.6222826086956521,0.5517059178743962
4556,"(('Swallows',), 'Chickens')",Birds,Specific,True,"('Swallows',)",Chickens,9.9,84.54267578837589,S3-C1-A1-Q1-O1,60.0,65.0,71.0,6.0,0.0769230769230769,0.9159763313609468,0.9928994082840236,False,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.36413043478260865,0.6222826086956521,0.5517059178743962
4557,"(('Swallows',), 'Chickens')",Birds,Specific,True,"('Swallows',)",Chickens,9.9,84.54267578837589,S3-C1-A1-Q3-O1,75.0,65.0,71.0,5.0,0.0769230769230769,0.9159763313609468,0.9940828402366864,False,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.36413043478260865,0.6222826086956521,0.5517059178743962
4558,"(('Swallows',), 'Chickens')",Birds,Specific,True,"('Swallows',)",Chickens,9.9,84.54267578837589,S3-C1-A1-Q4-O1,70.0,65.0,71.0,6.0,0.0769230769230769,0.9159763313609468,0.9928994082840236,False,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.36413043478260865,0.6222826086956521,0.5517059178743962
4559,"(('Swallows',), 'Chickens')",Birds,Specific,True,"('Swallows',)",Chickens,9.9,84.54267578837589,S3-C1-A1-Q1-O1-T,65.0,65.0,71.0,6.0,0.0769230769230769,0.9159763313609468,0.9928994082840236,False,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.16666666666666666,0.6231884057971014,0.5253623188405797,0.36413043478260865,0.6222826086956521,0.5517059178743962
4560,"(('Swallows',), 'Ducks')",Birds,Specific,True,"('Swallows',)",Ducks,10.85,84.07950087446874,S1-C1-A1-Q1-O1,50.0,48.0,78.0,3.0,0.0568047337278106,0.9076923076923076,0.9964497041420118,False,0.4673913043478261,0.8768115942028986,0.5,0.4673913043478261,0.8768115942028986,0.5,0.5144927536231884,0.7490942028985508,0.5390247584541064
4561,"(('Swallows',), 'Ducks')",Birds,Specific,True,"('Swallows',)",Ducks,10.85,84.07950087446874,S3-C1-A1-Q1-O1,50.0,48.0,78.0,7.0,0.0568047337278106,0.9076923076923076,0.991715976331361,False,0.4673913043478261,0.8768115942028986,0.5,0.4673913043478261,0.8768115942028986,0.5,0.5144927536231884,0.7490942028985508,0.5390247584541064
4562,"(('Swallows',), 'Ducks')",Birds,Specific,True,"('Swallows',)",Ducks,10.85,84.07950087446874,S3-C1-A1-Q3-O1,70.0,48.0,78.0,6.0,0.0568047337278106,0.9076923076923076,0.9928994082840236,False,0.4673913043478261,0.8768115942028986,0.5,0.4673913043478261,0.8768115942028986,0.5,0.5144927536231884,0.7490942028985508,0.5390247584541064
4563,"(('Swallows',), 'Ducks')",Birds,Specific,True,"('Swallows',)",Ducks,10.85,84.07950087446874,S3-C1-A1-Q4-O1,85.0,48.0,78.0,3.0,0.0568047337278106,0.9076923076923076,0.9964497041420118,False,0.4673913043478261,0.8768115942028986,0.5,0.4673913043478261,0.8768115942028986,0.5,0.5144927536231884,0.7490942028985508,0.5390247584541064
4564,"(('Swallows',), 'Ducks')",Birds,Specific,True,"('Swallows',)",Ducks,10.85,84.07950087446874,S3-C1-A1-Q1-O1-T,65.0,48.0,78.0,6.0,0.0568047337278106,0.9076923076923076,0.9928994082840236,False,0.4673913043478261,0.8768115942028986,0.5,0.4673913043478261,0.8768115942028986,0.5,0.5144927536231884,0.7490942028985508,0.5390247584541064
4565,"(('Swallows',), 'Peacocks')",Birds,Specific,True,"('Swallows',)",Peacocks,12.75,74.0843608509006,S1-C1-A1-Q1-O1,50.0,22.0,160.0,3.0,0.0260355029585798,0.8106508875739645,0.9964497041420118,False,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.519927536231884,0.3559782608695652,0.4248943236714976
4566,"(('Swallows',), 'Peacocks')",Birds,Specific,True,"('Swallows',)",Peacocks,12.75,74.0843608509006,S3-C1-A1-Q1-O1,60.0,22.0,160.0,6.0,0.0260355029585798,0.8106508875739645,0.9928994082840236,False,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.519927536231884,0.3559782608695652,0.4248943236714976
4567,"(('Swallows',), 'Peacocks')",Birds,Specific,True,"('Swallows',)",Peacocks,12.75,74.0843608509006,S3-C1-A1-Q3-O1,75.0,22.0,160.0,5.0,0.0260355029585798,0.8106508875739645,0.9940828402366864,False,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.519927536231884,0.3559782608695652,0.4248943236714976
4568,"(('Swallows',), 'Peacocks')",Birds,Specific,True,"('Swallows',)",Peacocks,12.75,74.0843608509006,S3-C1-A1-Q4-O1,75.0,22.0,160.0,5.0,0.0260355029585798,0.8106508875739645,0.9940828402366864,False,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.519927536231884,0.3559782608695652,0.4248943236714976
4569,"(('Swallows',), 'Peacocks')",Birds,Specific,True,"('Swallows',)",Peacocks,12.75,74.0843608509006,S3-C1-A1-Q1-O1-T,65.0,22.0,160.0,6.0,0.0260355029585798,0.8106508875739645,0.9928994082840236,False,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.4782608695652174,0.09057971014492754,0.2717391304347826,0.519927536231884,0.3559782608695652,0.4248943236714976
4570,"(('Swallows',), 'Seagulls')",Birds,Specific,True,"('Swallows',)",Seagulls,9.61904761904762,86.35279911741928,S1-C1-A1-Q1-O1,50.0,70.0,60.0,3.0,0.0828402366863905,0.9289940828402368,0.9964497041420118,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.75,0.7364130434782609,0.70931461352657
4571,"(('Swallows',), 'Seagulls')",Birds,Specific,True,"('Swallows',)",Seagulls,9.61904761904762,86.35279911741928,S3-C1-A1-Q1-O1,60.0,70.0,60.0,6.0,0.0828402366863905,0.9289940828402368,0.9928994082840236,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.75,0.7364130434782609,0.70931461352657
4572,"(('Swallows',), 'Seagulls')",Birds,Specific,True,"('Swallows',)",Seagulls,9.61904761904762,86.35279911741928,S3-C1-A1-Q3-O1,70.0,70.0,60.0,6.0,0.0828402366863905,0.9289940828402368,0.9928994082840236,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.75,0.7364130434782609,0.70931461352657
4573,"(('Swallows',), 'Seagulls')",Birds,Specific,True,"('Swallows',)",Seagulls,9.61904761904762,86.35279911741928,S3-C1-A1-Q4-O1,85.0,70.0,60.0,3.0,0.0828402366863905,0.9289940828402368,0.9964497041420118,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.75,0.7364130434782609,0.70931461352657
4574,"(('Swallows',), 'Seagulls')",Birds,Specific,True,"('Swallows',)",Seagulls,9.61904761904762,86.35279911741928,S3-C1-A1-Q1-O1-T,70.0,70.0,60.0,5.0,0.0828402366863905,0.9289940828402368,0.9940828402366864,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.75,0.7364130434782609,0.70931461352657
4575,"(('Swallows',), 'Sparrows')",Birds,Specific,True,"('Swallows',)",Sparrows,5.65,89.57200398838073,S1-C1-A1-Q1-O1,50.0,108.0,26.0,3.0,0.1278106508875739,0.9692307692307692,0.9964497041420118,False,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.6630434782608695,0.779891304347826,0.7817783816425121
4576,"(('Swallows',), 'Sparrows')",Birds,Specific,True,"('Swallows',)",Sparrows,5.65,89.57200398838073,S3-C1-A1-Q1-O1,70.0,108.0,26.0,4.0,0.1278106508875739,0.9692307692307692,0.9952662721893492,False,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.6630434782608695,0.779891304347826,0.7817783816425121
4577,"(('Swallows',), 'Sparrows')",Birds,Specific,True,"('Swallows',)",Sparrows,5.65,89.57200398838073,S3-C1-A1-Q3-O1,75.0,108.0,26.0,5.0,0.1278106508875739,0.9692307692307692,0.9940828402366864,False,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.6630434782608695,0.779891304347826,0.7817783816425121
4578,"(('Swallows',), 'Sparrows')",Birds,Specific,True,"('Swallows',)",Sparrows,5.65,89.57200398838073,S3-C1-A1-Q4-O1,85.0,108.0,26.0,3.0,0.1278106508875739,0.9692307692307692,0.9964497041420118,False,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.6630434782608695,0.779891304347826,0.7817783816425121
4579,"(('Swallows',), 'Sparrows')",Birds,Specific,True,"('Swallows',)",Sparrows,5.65,89.57200398838073,S3-C1-A1-Q1-O1-T,75.0,108.0,26.0,4.0,0.1278106508875739,0.9692307692307692,0.9952662721893492,False,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.7644927536231884,0.9384057971014492,0.9855072463768116,0.6630434782608695,0.779891304347826,0.7817783816425121
4580,"(('Swans', 'Blackbirds'), 'All birds')",Birds,General,False,"('Swans', 'Blackbirds')",All birds,3.3,91.48657947896749,S1-C1-A1-Q1-O1,60.0,46.0,19.0,3.0,0.092,0.962,0.994,False,,,,,,,0.6752717391304349,0.6819142512077295,0.6722524154589372
4581,"(('Swans', 'Blackbirds'), 'All birds')",Birds,General,False,"('Swans', 'Blackbirds')",All birds,3.3,91.48657947896749,S3-C1-A1-Q1-O1,70.0,46.0,19.0,1.0,0.092,0.962,0.998,False,,,,,,,0.6752717391304349,0.6819142512077295,0.6722524154589372
4582,"(('Swans', 'Blackbirds'), 'All birds')",Birds,General,False,"('Swans', 'Blackbirds')",All birds,3.3,91.48657947896749,S3-C1-A1-Q3-O1,65.0,46.0,19.0,2.0,0.092,0.962,0.996,False,,,,,,,0.6752717391304349,0.6819142512077295,0.6722524154589372
4583,"(('Swans', 'Blackbirds'), 'All birds')",Birds,General,False,"('Swans', 'Blackbirds')",All birds,3.3,91.48657947896749,S3-C1-A1-Q4-O1,85.0,46.0,19.0,2.0,0.092,0.962,0.996,False,,,,,,,0.6752717391304349,0.6819142512077295,0.6722524154589372
4584,"(('Swans', 'Blackbirds'), 'All birds')",Birds,General,False,"('Swans', 'Blackbirds')",All birds,3.3,91.48657947896749,S3-C1-A1-Q1-O1-T,65.0,46.0,19.0,2.0,0.092,0.962,0.996,False,,,,,,,0.6752717391304349,0.6819142512077295,0.6722524154589372
4585,"(('Swans', 'Canaries'), 'Eagles')",Birds,Specific,False,"('Swans', 'Canaries')",Eagles,6.0,93.7393648527459,S1-C1-A1-Q1-O1,50.0,20.0,42.0,6.0,0.04,0.916,0.988,False,0.09420289855072464,0.5869565217391305,0.3007246376811594,0.06159420289855073,0.302536231884058,0.29528985507246375,0.3548460144927536,0.5766153381642513,0.4642210144927536
4586,"(('Swans', 'Canaries'), 'Eagles')",Birds,Specific,False,"('Swans', 'Canaries')",Eagles,6.0,93.7393648527459,S3-C1-A1-Q1-O1,70.0,20.0,42.0,6.0,0.04,0.916,0.988,False,0.09420289855072464,0.5869565217391305,0.3007246376811594,0.06159420289855073,0.302536231884058,0.29528985507246375,0.3548460144927536,0.5766153381642513,0.4642210144927536
4587,"(('Swans', 'Canaries'), 'Eagles')",Birds,Specific,False,"('Swans', 'Canaries')",Eagles,6.0,93.7393648527459,S3-C1-A1-Q3-O1,75.0,20.0,42.0,5.0,0.04,0.916,0.99,False,0.09420289855072464,0.5869565217391305,0.3007246376811594,0.06159420289855073,0.302536231884058,0.29528985507246375,0.3548460144927536,0.5766153381642513,0.4642210144927536
4588,"(('Swans', 'Canaries'), 'Eagles')",Birds,Specific,False,"('Swans', 'Canaries')",Eagles,6.0,93.7393648527459,S3-C1-A1-Q4-O1,90.0,20.0,42.0,2.0,0.04,0.916,0.996,False,0.09420289855072464,0.5869565217391305,0.3007246376811594,0.06159420289855073,0.302536231884058,0.29528985507246375,0.3548460144927536,0.5766153381642513,0.4642210144927536
4589,"(('Swans', 'Canaries'), 'Eagles')",Birds,Specific,False,"('Swans', 'Canaries')",Eagles,6.0,93.7393648527459,S3-C1-A1-Q1-O1-T,85.0,20.0,42.0,3.0,0.04,0.916,0.994,False,0.09420289855072464,0.5869565217391305,0.3007246376811594,0.06159420289855073,0.302536231884058,0.29528985507246375,0.3548460144927536,0.5766153381642513,0.4642210144927536
4590,"(('Swans', 'Ducks'), 'All birds')",Birds,General,False,"('Swans', 'Ducks')",All birds,6.3,89.55491564085703,S1-C1-A1-Q1-O1,50.0,3.0,87.0,4.0,0.006,0.8260000000000001,0.992,False,,,,,,,0.5697463768115942,0.6731582125603864,0.6023550724637681
4591,"(('Swans', 'Ducks'), 'All birds')",Birds,General,False,"('Swans', 'Ducks')",All birds,6.3,89.55491564085703,S3-C1-A1-Q1-O1,60.0,3.0,87.0,2.0,0.006,0.8260000000000001,0.996,False,,,,,,,0.5697463768115942,0.6731582125603864,0.6023550724637681
4592,"(('Swans', 'Ducks'), 'All birds')",Birds,General,False,"('Swans', 'Ducks')",All birds,6.3,89.55491564085703,S3-C1-A1-Q3-O1,40.0,3.0,87.0,4.0,0.006,0.8260000000000001,0.992,False,,,,,,,0.5697463768115942,0.6731582125603864,0.6023550724637681
4593,"(('Swans', 'Ducks'), 'All birds')",Birds,General,False,"('Swans', 'Ducks')",All birds,6.3,89.55491564085703,S3-C1-A1-Q4-O1,25.0,3.0,87.0,7.0,0.006,0.8260000000000001,0.986,False,,,,,,,0.5697463768115942,0.6731582125603864,0.6023550724637681
4594,"(('Swans', 'Ducks'), 'All birds')",Birds,General,False,"('Swans', 'Ducks')",All birds,6.3,89.55491564085703,S3-C1-A1-Q1-O1-T,65.0,3.0,87.0,2.0,0.006,0.8260000000000001,0.996,False,,,,,,,0.5697463768115942,0.6731582125603864,0.6023550724637681
4595,"(('Swans', 'Magpies'), 'All birds')",Birds,General,False,"('Swans', 'Magpies')",All birds,3.8,90.8291487231811,S1-C1-A1-Q1-O1,60.0,41.0,45.0,3.0,0.082,0.91,0.994,False,,,,,,,0.7137681159420289,0.665006038647343,0.6348128019323672
4596,"(('Swans', 'Magpies'), 'All birds')",Birds,General,False,"('Swans', 'Magpies')",All birds,3.8,90.8291487231811,S3-C1-A1-Q1-O1,60.0,41.0,45.0,2.0,0.082,0.91,0.996,False,,,,,,,0.7137681159420289,0.665006038647343,0.6348128019323672
4597,"(('Swans', 'Magpies'), 'All birds')",Birds,General,False,"('Swans', 'Magpies')",All birds,3.8,90.8291487231811,S3-C1-A1-Q3-O1,65.0,41.0,45.0,2.0,0.082,0.91,0.996,False,,,,,,,0.7137681159420289,0.665006038647343,0.6348128019323672
4598,"(('Swans', 'Magpies'), 'All birds')",Birds,General,False,"('Swans', 'Magpies')",All birds,3.8,90.8291487231811,S3-C1-A1-Q4-O1,85.0,41.0,45.0,2.0,0.082,0.91,0.996,False,,,,,,,0.7137681159420289,0.665006038647343,0.6348128019323672
4599,"(('Swans', 'Magpies'), 'All birds')",Birds,General,False,"('Swans', 'Magpies')",All birds,3.8,90.8291487231811,S3-C1-A1-Q1-O1-T,65.0,41.0,45.0,2.0,0.082,0.91,0.996,False,,,,,,,0.7137681159420289,0.665006038647343,0.6348128019323672
4600,"(('Swans', 'Magpies'), 'Blackbirds')",Birds,Specific,False,"('Swans', 'Magpies')",Blackbirds,5.8,90.4184703624496,S1-C1-A1-Q1-O1,50.0,23.0,68.0,6.0,0.046,0.864,0.988,False,0.967391304347826,0.7862318840579711,0.9239130434782609,0.5507246376811594,0.5923913043478262,0.7952898550724637,0.8405797101449275,0.725618961352657,0.779362922705314
4601,"(('Swans', 'Magpies'), 'Blackbirds')",Birds,Specific,False,"('Swans', 'Magpies')",Blackbirds,5.8,90.4184703624496,S3-C1-A1-Q1-O1,70.0,23.0,68.0,6.0,0.046,0.864,0.988,False,0.967391304347826,0.7862318840579711,0.9239130434782609,0.5507246376811594,0.5923913043478262,0.7952898550724637,0.8405797101449275,0.725618961352657,0.779362922705314
4602,"(('Swans', 'Magpies'), 'Blackbirds')",Birds,Specific,False,"('Swans', 'Magpies')",Blackbirds,5.8,90.4184703624496,S3-C1-A1-Q3-O1,85.0,23.0,68.0,3.0,0.046,0.864,0.994,False,0.967391304347826,0.7862318840579711,0.9239130434782609,0.5507246376811594,0.5923913043478262,0.7952898550724637,0.8405797101449275,0.725618961352657,0.779362922705314
4603,"(('Swans', 'Magpies'), 'Blackbirds')",Birds,Specific,False,"('Swans', 'Magpies')",Blackbirds,5.8,90.4184703624496,S3-C1-A1-Q4-O1,95.0,23.0,68.0,1.0,0.046,0.864,0.998,False,0.967391304347826,0.7862318840579711,0.9239130434782609,0.5507246376811594,0.5923913043478262,0.7952898550724637,0.8405797101449275,0.725618961352657,0.779362922705314
4604,"(('Swans', 'Magpies'), 'Blackbirds')",Birds,Specific,False,"('Swans', 'Magpies')",Blackbirds,5.8,90.4184703624496,S3-C1-A1-Q1-O1-T,85.0,23.0,68.0,3.0,0.046,0.864,0.994,False,0.967391304347826,0.7862318840579711,0.9239130434782609,0.5507246376811594,0.5923913043478262,0.7952898550724637,0.8405797101449275,0.725618961352657,0.779362922705314
4605,"(('Swans', 'Magpies'), 'Ducks')",Birds,Specific,False,"('Swans', 'Magpies')",Ducks,5.2,94.95607143268428,S1-C1-A1-Q1-O1,70.0,29.0,4.0,4.0,0.058,0.992,0.992,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7047101449275363,0.8206521739130435,0.8170289855072463,0.8478260869565217,0.8234450483091788,0.795667270531401
4606,"(('Swans', 'Magpies'), 'Ducks')",Birds,Specific,False,"('Swans', 'Magpies')",Ducks,5.2,94.95607143268428,S3-C1-A1-Q1-O1,70.0,29.0,4.0,6.0,0.058,0.992,0.988,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7047101449275363,0.8206521739130435,0.8170289855072463,0.8478260869565217,0.8234450483091788,0.795667270531401
