,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,cut_participant
1528,588,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1529,588,17,Mammals,General,False,"('Dogs',)",All mammals,100,"(('Dogs',), 'All mammals')",True,False,False
1530,588,18,Mammals,General,False,"('Cows',)",All mammals,69,"(('Cows',), 'All mammals')",True,False,False
1531,588,19,Mammals,General,False,"('Llamas',)",All mammals,60,"(('Llamas',), 'All mammals')",True,False,False
1532,588,2,Mammals,General,False,"('Foxes', 'Lions')",All mammals,68,"(('Foxes', 'Lions'), 'All mammals')",False,False,False
1533,588,20,Mammals,General,False,"('Foxes',)",All mammals,55,"(('Foxes',), 'All mammals')",True,False,False
1534,588,21,Mammals,General,False,"('Horses',)",All mammals,59,"(('Horses',), 'All mammals')",True,False,False
1535,588,22,Mammals,General,False,"('Rhinos',)",All mammals,62,"(('Rhinos',), 'All mammals')",True,False,False
1536,588,23,Mammals,General,False,"('Hamsters',)",All mammals,36,"(('Hamsters',), 'All mammals')",True,False,False
1537,588,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1538,588,25,Mammals,General,False,"('Mice',)",All mammals,41,"(('Mice',), 'All mammals')",True,False,False
1539,588,26,Mammals,General,False,"('Hippos',)",All mammals,57,"(('Hippos',), 'All mammals')",True,False,False
1540,588,27,Mammals,General,False,"('Giraffes',)",All mammals,57,"(('Giraffes',), 'All mammals')",True,False,False
1541,588,28,Mammals,General,False,"('Rabbits',)",All mammals,60,"(('Rabbits',), 'All mammals')",True,False,False
1542,588,29,Mammals,General,False,"('Zebras',)",All mammals,54,"(('Zebras',), 'All mammals')",True,False,False
1543,588,3,Mammals,General,False,"('Rhinos', 'Hippos')",All mammals,80,"(('Rhinos', 'Hippos'), 'All mammals')",False,False,False
1544,588,30,Mammals,General,False,"('Wolves',)",All mammals,69,"(('Wolves',), 'All mammals')",True,False,False
1545,588,31,Mammals,General,False,"('Hedgehogs',)",All mammals,49,"(('Hedgehogs',), 'All mammals')",True,False,False
1546,588,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1547,588,33,Mammals,General,False,"('Cats',)",All mammals,53,"(('Cats',), 'All mammals')",True,False,False
1548,588,34,Mammals,General,False,"('Tigers',)",All mammals,56,"(('Tigers',), 'All mammals')",True,False,False
1549,588,35,Mammals,General,False,"('Lions',)",All mammals,53,"(('Lions',), 'All mammals')",True,False,False
1550,588,36,Mammals,General,False,"('Camels',)",All mammals,65,"(('Camels',), 'All mammals')",True,False,False
1551,588,37,Mammals,General,False,"('Sheep',)",All mammals,43,"(('Sheep',), 'All mammals')",True,False,False
1552,588,4,Mammals,General,False,"('Donkeys', 'Beavers')",All mammals,30,"(('Donkeys', 'Beavers'), 'All mammals')",False,False,False
1553,588,5,Mammals,General,False,"('Squirrels', 'Hedgehogs')",All mammals,12,"(('Squirrels', 'Hedgehogs'), 'All mammals')",False,False,False
1554,588,6,Mammals,General,False,"('Cats', 'Squirrels')",All mammals,71,"(('Cats', 'Squirrels'), 'All mammals')",False,False,False
1555,588,7,Mammals,General,False,"('Camels', 'Donkeys')",All mammals,73,"(('Camels', 'Donkeys'), 'All mammals')",False,False,False
1556,588,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,23,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1557,588,9,Mammals,General,False,"('Tigers', 'Donkeys')",All mammals,79,"(('Tigers', 'Donkeys'), 'All mammals')",False,False,False
1558,71,0,Mammals,General,False,"('Llamas',)",All mammals,50,"(('Llamas',), 'All mammals')",True,False,False
1559,71,1,Mammals,General,False,"('Hedgehogs',)",All mammals,40,"(('Hedgehogs',), 'All mammals')",True,False,False
1560,71,10,Mammals,General,False,"('Deer',)",All mammals,45,"(('Deer',), 'All mammals')",True,False,False
1561,71,11,Mammals,General,False,"('Horses',)",All mammals,45,"(('Horses',), 'All mammals')",True,False,False
1562,71,12,Mammals,General,False,"('Cows',)",All mammals,39,"(('Cows',), 'All mammals')",True,False,False
1563,71,13,Mammals,General,False,"('Elephants',)",All mammals,34,"(('Elephants',), 'All mammals')",True,False,False
1564,71,14,Mammals,General,False,"('Rabbits',)",All mammals,37,"(('Rabbits',), 'All mammals')",True,False,False
1565,71,15,Mammals,General,False,"('Dogs',)",All mammals,44,"(('Dogs',), 'All mammals')",True,False,False
1566,71,16,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1567,71,17,Mammals,General,False,"('Wolves',)",All mammals,38,"(('Wolves',), 'All mammals')",True,False,False
1568,71,18,Mammals,General,False,"('Tigers',)",All mammals,35,"(('Tigers',), 'All mammals')",True,False,False
1569,71,19,Mammals,General,False,"('Hamsters',)",All mammals,34,"(('Hamsters',), 'All mammals')",True,False,False
1570,71,2,Mammals,General,False,"('Hippos',)",All mammals,41,"(('Hippos',), 'All mammals')",True,False,False
1571,71,20,Mammals,General,False,"('Lions',)",All mammals,45,"(('Lions',), 'All mammals')",True,False,False
1572,71,21,Mammals,General,False,"('Giraffes',)",All mammals,41,"(('Giraffes',), 'All mammals')",True,False,False
1573,71,22,Mammals,General,False,"('Foxes',)",All mammals,41,"(('Foxes',), 'All mammals')",True,False,False
1574,71,23,Mammals,General,False,"('Sheep',)",All mammals,40,"(('Sheep',), 'All mammals')",True,False,False
1575,71,24,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1576,71,25,Mammals,General,False,"('Zebras',)",All mammals,29,"(('Zebras',), 'All mammals')",True,False,False
1577,71,26,Mammals,General,False,"('Cats',)",All mammals,41,"(('Cats',), 'All mammals')",True,False,False
1578,71,27,Mammals,General,False,"('Llamas', 'Lions')",All mammals,50,"(('Llamas', 'Lions'), 'All mammals')",False,False,False
1579,71,28,Mammals,General,False,"('Lions', 'Hamsters')",All mammals,56,"(('Lions', 'Hamsters'), 'All mammals')",False,False,False
1580,71,29,Mammals,General,False,"('Rhinos', 'Beavers')",All mammals,68,"(('Rhinos', 'Beavers'), 'All mammals')",False,False,False
1581,71,3,Mammals,General,False,"('Rhinos',)",All mammals,32,"(('Rhinos',), 'All mammals')",True,False,False
1582,71,30,Mammals,General,False,"('Mice', 'Wolves')",All mammals,69,"(('Mice', 'Wolves'), 'All mammals')",False,False,False
1583,71,31,Mammals,General,False,"('Cows', 'Elephants')",All mammals,68,"(('Cows', 'Elephants'), 'All mammals')",False,False,False
1584,71,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1585,71,33,Mammals,General,False,"('Rabbits', 'Squirrels')",All mammals,74,"(('Rabbits', 'Squirrels'), 'All mammals')",False,False,False
1586,71,34,Mammals,General,False,"('Tigers', 'Horses')",All mammals,69,"(('Tigers', 'Horses'), 'All mammals')",False,False,False
1587,71,35,Mammals,General,False,"('Mice', 'Hedgehogs')",All mammals,79,"(('Mice', 'Hedgehogs'), 'All mammals')",False,False,False
1588,71,36,Mammals,General,False,"('Foxes', 'Beavers')",All mammals,60,"(('Foxes', 'Beavers'), 'All mammals')",False,False,False
1589,71,37,Mammals,General,False,"('Hamsters', 'Llamas')",All mammals,79,"(('Hamsters', 'Llamas'), 'All mammals')",False,False,False
1590,71,4,Mammals,General,False,"('Squirrels',)",All mammals,32,"(('Squirrels',), 'All mammals')",True,False,False
1591,71,5,Mammals,General,False,"('Mice',)",All mammals,60,"(('Mice',), 'All mammals')",True,False,False
1592,71,6,Mammals,General,False,"('Donkeys',)",All mammals,44,"(('Donkeys',), 'All mammals')",True,False,False
1593,71,7,Mammals,General,False,"('Camels',)",All mammals,40,"(('Camels',), 'All mammals')",True,False,False
1594,71,8,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1595,71,9,Mammals,General,False,"('Beavers',)",All mammals,39,"(('Beavers',), 'All mammals')",True,False,False
1596,72,0,Mammals,General,False,"('Mice',)",All mammals,31,"(('Mice',), 'All mammals')",True,False,False
1597,72,1,Mammals,General,False,"('Giraffes',)",All mammals,38,"(('Giraffes',), 'All mammals')",True,False,False
1598,72,10,Mammals,General,False,"('Rhinos',)",All mammals,82,"(('Rhinos',), 'All mammals')",True,False,False
1599,72,11,Mammals,General,False,"('Donkeys',)",All mammals,84,"(('Donkeys',), 'All mammals')",True,False,False
1600,72,12,Mammals,General,False,"('Rabbits',)",All mammals,84,"(('Rabbits',), 'All mammals')",True,False,False
1601,72,13,Mammals,General,False,"('Lions',)",All mammals,85,"(('Lions',), 'All mammals')",True,False,False
1602,72,14,Mammals,General,False,"('Sheep',)",All mammals,86,"(('Sheep',), 'All mammals')",True,False,False
1603,72,15,Mammals,General,False,"('Beavers',)",All mammals,87,"(('Beavers',), 'All mammals')",True,False,False
1604,72,16,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1605,72,17,Mammals,General,False,"('Cows',)",All mammals,88,"(('Cows',), 'All mammals')",True,False,False
1606,72,18,Mammals,General,False,"('Hippos',)",All mammals,90,"(('Hippos',), 'All mammals')",True,False,False
1607,72,19,Mammals,General,False,"('Hedgehogs',)",All mammals,90,"(('Hedgehogs',), 'All mammals')",True,False,False
1608,72,2,Mammals,General,False,"('Zebras',)",All mammals,45,"(('Zebras',), 'All mammals')",True,False,False
1609,72,20,Mammals,General,False,"('Dogs',)",All mammals,91,"(('Dogs',), 'All mammals')",True,False,False
1610,72,21,Mammals,General,False,"('Deer',)",All mammals,91,"(('Deer',), 'All mammals')",True,False,False
1611,72,22,Mammals,General,False,"('Squirrels',)",All mammals,91,"(('Squirrels',), 'All mammals')",True,False,False
1612,72,23,Mammals,General,False,"('Horses',)",All mammals,91,"(('Horses',), 'All mammals')",True,False,False
1613,72,24,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1614,72,25,Mammals,General,False,"('Wolves',)",All mammals,91,"(('Wolves',), 'All mammals')",True,False,False
1615,72,26,Mammals,General,False,"('Foxes',)",All mammals,91,"(('Foxes',), 'All mammals')",True,False,False
1616,72,27,Mammals,General,False,"('Hamsters', 'Llamas')",All mammals,67,"(('Hamsters', 'Llamas'), 'All mammals')",False,False,False
1617,72,28,Mammals,General,False,"('Mice', 'Wolves')",All mammals,66,"(('Mice', 'Wolves'), 'All mammals')",False,False,False
1618,72,29,Mammals,General,False,"('Rabbits', 'Squirrels')",All mammals,67,"(('Rabbits', 'Squirrels'), 'All mammals')",False,False,False
1619,72,3,Mammals,General,False,"('Llamas',)",All mammals,57,"(('Llamas',), 'All mammals')",True,False,False
1620,72,30,Mammals,General,False,"('Rhinos', 'Beavers')",All mammals,70,"(('Rhinos', 'Beavers'), 'All mammals')",False,False,False
1621,72,31,Mammals,General,False,"('Foxes', 'Beavers')",All mammals,71,"(('Foxes', 'Beavers'), 'All mammals')",False,False,False
1622,72,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1623,72,33,Mammals,General,False,"('Cows', 'Elephants')",All mammals,72,"(('Cows', 'Elephants'), 'All mammals')",False,False,False
1624,72,34,Mammals,General,False,"('Llamas', 'Lions')",All mammals,75,"(('Llamas', 'Lions'), 'All mammals')",False,False,False
1625,72,35,Mammals,General,False,"('Mice', 'Hedgehogs')",All mammals,76,"(('Mice', 'Hedgehogs'), 'All mammals')",False,False,False
1626,72,36,Mammals,General,False,"('Lions', 'Hamsters')",All mammals,78,"(('Lions', 'Hamsters'), 'All mammals')",False,False,False
1627,72,37,Mammals,General,False,"('Tigers', 'Horses')",All mammals,79,"(('Tigers', 'Horses'), 'All mammals')",False,False,False
1628,72,4,Mammals,General,False,"('Elephants',)",All mammals,62,"(('Elephants',), 'All mammals')",True,False,False
1629,72,5,Mammals,General,False,"('Cats',)",All mammals,65,"(('Cats',), 'All mammals')",True,False,False
1630,72,6,Mammals,General,False,"('Tigers',)",All mammals,67,"(('Tigers',), 'All mammals')",True,False,False
1631,72,7,Mammals,General,False,"('Camels',)",All mammals,70,"(('Camels',), 'All mammals')",True,False,False
1632,72,8,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1633,72,9,Mammals,General,False,"('Hamsters',)",All mammals,80,"(('Hamsters',), 'All mammals')",True,False,False
1634,73,0,Mammals,General,False,"('Zebras',)",All mammals,24,"(('Zebras',), 'All mammals')",True,False,False
1635,73,1,Mammals,General,False,"('Beavers',)",All mammals,15,"(('Beavers',), 'All mammals')",True,False,False
1636,73,10,Mammals,General,False,"('Camels',)",All mammals,22,"(('Camels',), 'All mammals')",True,False,False
1637,73,11,Mammals,General,False,"('Lions',)",All mammals,27,"(('Lions',), 'All mammals')",True,False,False
1638,73,12,Mammals,General,False,"('Tigers',)",All mammals,27,"(('Tigers',), 'All mammals')",True,False,False
1639,73,13,Mammals,General,False,"('Squirrels',)",All mammals,20,"(('Squirrels',), 'All mammals')",True,False,False
1640,73,14,Mammals,General,False,"('Donkeys',)",All mammals,24,"(('Donkeys',), 'All mammals')",True,False,False
1641,73,15,Mammals,General,False,"('Hedgehogs',)",All mammals,17,"(('Hedgehogs',), 'All mammals')",True,False,False
1642,73,16,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1643,73,17,Mammals,General,False,"('Giraffes',)",All mammals,19,"(('Giraffes',), 'All mammals')",True,False,False
1644,73,18,Mammals,General,False,"('Elephants',)",All mammals,17,"(('Elephants',), 'All mammals')",True,False,False
1645,73,19,Mammals,General,False,"('Foxes',)",All mammals,28,"(('Foxes',), 'All mammals')",True,False,False
1646,73,2,Mammals,General,False,"('Sheep',)",All mammals,23,"(('Sheep',), 'All mammals')",True,False,False
1647,73,20,Mammals,General,False,"('Horses',)",All mammals,24,"(('Horses',), 'All mammals')",True,False,False
1648,73,21,Mammals,General,False,"('Deer',)",All mammals,25,"(('Deer',), 'All mammals')",True,False,False
1649,73,22,Mammals,General,False,"('Cows',)",All mammals,23,"(('Cows',), 'All mammals')",True,False,False
1650,73,23,Mammals,General,False,"('Hamsters',)",All mammals,20,"(('Hamsters',), 'All mammals')",True,False,False
1651,73,24,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1652,73,25,Mammals,General,False,"('Rabbits',)",All mammals,19,"(('Rabbits',), 'All mammals')",True,False,False
1653,73,26,Mammals,General,False,"('Hippos',)",All mammals,16,"(('Hippos',), 'All mammals')",True,False,False
1654,73,27,Mammals,General,False,"('Hamsters', 'Llamas')",All mammals,66,"(('Hamsters', 'Llamas'), 'All mammals')",False,False,False
1655,73,28,Mammals,General,False,"('Llamas', 'Lions')",All mammals,54,"(('Llamas', 'Lions'), 'All mammals')",False,False,False
1656,73,29,Mammals,General,False,"('Foxes', 'Beavers')",All mammals,64,"(('Foxes', 'Beavers'), 'All mammals')",False,False,False
1657,73,3,Mammals,General,False,"('Rhinos',)",All mammals,20,"(('Rhinos',), 'All mammals')",True,False,False
1658,73,30,Mammals,General,False,"('Mice', 'Hedgehogs')",All mammals,45,"(('Mice', 'Hedgehogs'), 'All mammals')",False,False,False
1659,73,31,Mammals,General,False,"('Rabbits', 'Squirrels')",All mammals,47,"(('Rabbits', 'Squirrels'), 'All mammals')",False,False,False
1660,73,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1661,73,33,Mammals,General,False,"('Mice', 'Wolves')",All mammals,67,"(('Mice', 'Wolves'), 'All mammals')",False,False,False
1662,73,34,Mammals,General,False,"('Cows', 'Elephants')",All mammals,60,"(('Cows', 'Elephants'), 'All mammals')",False,False,False
1663,73,35,Mammals,General,False,"('Rhinos', 'Beavers')",All mammals,72,"(('Rhinos', 'Beavers'), 'All mammals')",False,False,False
1664,73,36,Mammals,General,False,"('Tigers', 'Horses')",All mammals,62,"(('Tigers', 'Horses'), 'All mammals')",False,False,False
1665,73,37,Mammals,General,False,"('Lions', 'Hamsters')",All mammals,70,"(('Lions', 'Hamsters'), 'All mammals')",False,False,False
1666,73,4,Mammals,General,False,"('Cats',)",All mammals,28,"(('Cats',), 'All mammals')",True,False,False
1667,73,5,Mammals,General,False,"('Mice',)",All mammals,20,"(('Mice',), 'All mammals')",True,False,False
1668,73,6,Mammals,General,False,"('Llamas',)",All mammals,23,"(('Llamas',), 'All mammals')",True,False,False
1669,73,7,Mammals,General,False,"('Dogs',)",All mammals,32,"(('Dogs',), 'All mammals')",True,False,False
1670,73,8,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1671,73,9,Mammals,General,False,"('Wolves',)",All mammals,30,"(('Wolves',), 'All mammals')",True,False,False
