,uid,tid,trialId,premises0,conclusion0,premises1,conclusion1,rating
6535,94,tid_experiment1_32,tc32,Lions,Tigers,Lions,Penguins,0
6536,94,tid_experiment1_32,tc33,Mice:Lions:Rhinos,Dogs,Mice:Lions,Dogs,1
6537,94,tid_experiment1_32,tc34,Swallows,All birds,Swallows,Chickens,4
6538,94,tid_experiment1_32,tc35,Pigs:Bats,All animals,Pigs:Bats,All mammals,5
6539,94,tid_experiment1_32,tc36,Hedgehogs,Sheep,Sheep,Hedgehogs,3
6540,94,tid_experiment1_32,tc37,Kangaroos:Rhinos:Tortoises,All mammals,Kangaroos:Rhinos,All mammals,5
6541,94,tid_experiment1_32,tc38,Pigs,Bats,Pigs,All mammals,4
6542,94,tid_experiment1_32,tc39,Carts:Hovercraft,Tractors,Carts:Sleds,Tractors,4
6543,94,tid_experiment1_32,tc3,Magpies:Swallows,All birds,Magpies:Swallows:Penguins,All birds,4
6544,94,tid_experiment1_32,tc40,Cats:Cows,All mammals,Cats:Cows,All animals,1
6545,94,tid_experiment1_32,tc41,Zeppelins:Helicopters,All vehicles,Zeppelins:Helicopters:Tong,All vehicles,1
6546,94,tid_experiment1_32,tc42,Crows:Herons,Roosters,Crows:Herons:Ostriches,Roosters,4
6547,94,tid_experiment1_32,tc43,Penguins,Peacocks,Roosters,Peacocks,1
6548,94,tid_experiment1_32,tc44,Giraffes:Zebras,Rabbits,Giraffes:Bats,Rabbits,1
6549,94,tid_experiment1_32,tc45,Peacocks:Blackbirds:Cockroaches,All birds,Peacocks:Blackbirds,All birds,5
6550,94,tid_experiment1_32,tc46,Ostriches,Doves,Doves,Ostriches,4
6551,94,tid_experiment1_32,tc47,Kangaroos:Cobras,Giraffes,Kangaroos,Giraffes,5
6552,94,tid_experiment1_32,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
6553,94,tid_experiment1_32,tc49,Zebras:Mice,All mammals,Zebras:Llamas,All mammals,4
6554,94,tid_experiment1_32,tc4,Cats,All mammals,Squirrels,All mammals,2
6555,94,tid_experiment1_32,tc50,Jeeps,All vehicles,Submarines,All vehicles,1
6556,94,tid_experiment1_32,tc51,Seagulls:Turkeys:Roosters,All birds,Seagulls:Turkeys,All birds,1
6557,94,tid_experiment1_32,tc52,Airplanes:Caravans,Rockets,Airplanes:Caravans:Carts,Rockets,1
6558,94,tid_experiment1_32,tc53,Carts,Carriages,Submarines,Carriages,0
6559,94,tid_experiment1_32,tc54,Chickens,All birds,Blackbirds,All birds,1
6560,94,tid_experiment1_32,tc55,Sparrows,All birds,Chickens,All birds,4
6561,94,tid_experiment1_32,tc56,Hamsters,Mice,Camels,Mice,0
6562,94,tid_experiment1_32,tc57,Eagles:Ducks,All birds,Eagles:Falcons,All birds,4
6563,94,tid_experiment1_32,tc58,Seagulls:Magpies,All birds,Seagulls:Ostriches,All birds,1
6564,94,tid_experiment1_32,tc59,Penguins,Turkeys,Chickens,Turkeys,4
6565,94,tid_experiment1_32,tc5,Zeppelins:Submarines,All things,Zeppelins:Submarines,All vehicles,5
6566,94,tid_experiment1_32,tc60,Tractors:Cars,All vehicles,Tractors:Cars:Zeppelins,All vehicles,1
6567,94,tid_experiment1_32,tc61,Hedgehogs,All mammals,Cows,All mammals,4
6568,94,tid_experiment1_32,tc62,Taxis:Bicycles,Motorbikes,Taxis:Bicycles:Hovercraft,Motorbikes,0
6569,94,tid_experiment1_32,tc63,Rabbits,Hedgehogs,Rabbits,All mammals,1
6570,94,tid_experiment1_32,tc64,Robins,Sparrows,Robins,Gorillas,0
6571,94,tid_experiment1_32,tc65,Carriages:Rockets,Boats,Carriages:Sleds,Boats,5
6572,94,tid_experiment1_32,tc66,Deer:Bats,All mammals,Deer:Llamas,All mammals,5
6573,94,tid_experiment1_32,tc67,Bats,Elephants,Bats:Pythons,Elephants,1
6574,94,tid_experiment1_32,tc68,Submarines,Cars,Submarines:Nails,Cars,0
6575,94,tid_experiment1_32,tc69,Cats:Pigs,Rhinos,Cats:Pigs:Mice,Rhinos,1
6576,94,tid_experiment1_32,tc6,Squirrels,Elephants,Giraffes,Elephants,5
6577,94,tid_experiment1_32,tc7,Turkeys:Ostriches,Blackbirds,Turkeys:Penguins,Blackbirds,4
6578,94,tid_experiment1_32,tc8,Taxis,Tractors,Taxis,All vehicles,1
6579,94,tid_experiment1_32,tc9,Chickens:Falcons,All animals,Chickens:Falcons,All birds,5
6580,119,tid_experiment1_100,tc0,Camels,Llamas,Hedgehogs,Llamas,2
6581,119,tid_experiment1_100,tc10,Zebras:Beavers,All mammals,Zebras:Beavers,All animals,2
6582,119,tid_experiment1_100,tc11,Carts:Hovercraft,All vehicles,Carts:Sleds,All vehicles,2
6583,119,tid_experiment1_100,tc12,Donkeys:Cows,Dogs,Donkeys:Hamsters,Dogs,2
6584,119,tid_experiment1_100,tc13,Storks:Roosters,All birds,Storks:Swans,All birds,2
6585,119,tid_experiment1_100,tc14,Lions:Squirrels:Hedgehogs,Deer,Lions:Squirrels,Deer,2
6586,119,tid_experiment1_100,tc15,Magpies,All birds,Magpies,Vultures,4
6587,119,tid_experiment1_100,tc16,Hippos,Rhinos,Hippos,Chickens,2
6588,119,tid_experiment1_100,tc17,Peacocks:Roosters,All birds,Peacocks:Penguins,All birds,4
6589,119,tid_experiment1_100,tc18,Seagulls,Crows,Swans,Crows,2
6590,119,tid_experiment1_100,tc19,Rockets:Hammers,Caravans,Rockets,Caravans,2
6591,119,tid_experiment1_100,tc1,Ostriches,Robins,Robins,Ostriches,3
6592,119,tid_experiment1_100,tc20,Trams:Carriages:Carts,Buses,Trams:Carriages,Buses,1
6593,119,tid_experiment1_100,tc21,Penguins,Crows,Penguins:Flees,Crows,2
6594,119,tid_experiment1_100,tc22,Camels:Zebras:Hedgehogs,All mammals,Camels:Zebras,All mammals,1
6595,119,tid_experiment1_100,tc23,Tractors:Vans,All vehicles,Tractors:Vans:Carts,All vehicles,4
6596,119,tid_experiment1_100,tc24,Robins:Blackbirds:Worms,All birds,Robins:Blackbirds,All birds,3
6597,119,tid_experiment1_100,tc25,Horses:Mice,All mammals,Horses:Rhinos,All mammals,2
6598,119,tid_experiment1_100,tc26,Zeppelins:Motorbikes:Spanners,All vehicles,Zeppelins:Motorbikes,All vehicles,1
6599,119,tid_experiment1_100,tc27,Bicycles,Rockets,Rockets,Bicycles,3
6600,119,tid_experiment1_100,tc28,Cows,All mammals,Camels,All mammals,3
6601,119,tid_experiment1_100,tc29,Robins:Swans,All animals,Robins:Swans,All birds,4
6602,119,tid_experiment1_100,tc2,Chickens:Herons,All birds,Chickens:Herons:Ostriches,All birds,4
6603,119,tid_experiment1_100,tc30,Trams:Tong,Mopeds,Trams,Mopeds,3
6604,119,tid_experiment1_100,tc31,Tigers:Dinosaurs,Dogs,Tigers,Dogs,2
6605,119,tid_experiment1_100,tc32,Lions,Tigers,Lions,Penguins,1
6606,119,tid_experiment1_100,tc33,Rabbits,Squirrels,Rabbits,All mammals,1
6607,119,tid_experiment1_100,tc34,Rockets,Airplanes,Carts,Airplanes,1
6608,119,tid_experiment1_100,tc35,Boats:Mopeds:Skateboards,All vehicles,Boats:Mopeds,All vehicles,1
6609,119,tid_experiment1_100,tc36,Doves,All birds,Turkeys,All birds,2
6610,119,tid_experiment1_100,tc37,Cats:Giraffes,All mammals,Cats:Rabbits,All mammals,1
6611,119,tid_experiment1_100,tc38,Vultures,Owls,Vultures:Moths,Owls,2
6612,119,tid_experiment1_100,tc39,Tractors:Trams:Knives,All vehicles,Tractors:Trams,All vehicles,3
6613,119,tid_experiment1_100,tc3,Skateboards:Boats,Taxis,Skateboards:Boats:Rockets,Taxis,2
6614,119,tid_experiment1_100,tc40,Vultures:Owls,Magpies,Vultures:Owls:Ostriches,Magpies,4
6615,119,tid_experiment1_100,tc41,Cows:Zebras:Salamanders,All mammals,Cows:Zebras,All mammals,3
6616,119,tid_experiment1_100,tc42,Sleds:Skateboards,Tractors,Sleds:Submarines,Tractors,3
6617,119,tid_experiment1_100,tc43,Eagles,All birds,Eagles,Peacocks,3
6618,119,tid_experiment1_100,tc44,Cars,Sleds,Cars,All vehicles,3
6619,119,tid_experiment1_100,tc45,Peacocks:Penguins,Swans,Peacocks:Roosters,Swans,3
6620,119,tid_experiment1_100,tc46,Vultures:Falcons:Penguins,All birds,Vultures:Falcons,All birds,1
6621,119,tid_experiment1_100,tc47,Bats,All mammals,Horses,All mammals,3
6622,119,tid_experiment1_100,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,1
6623,119,tid_experiment1_100,tc49,Elephants:Rhinos:Tortoises,All mammals,Elephants:Rhinos,All mammals,3
6624,119,tid_experiment1_100,tc4,Cars,All vehicles,Zeppelins,All vehicles,1
6625,119,tid_experiment1_100,tc50,Beavers,Camels,Beavers:Vipers,Camels,2
6626,119,tid_experiment1_100,tc51,Rabbits,Cats,Giraffes,Cats,2
6627,119,tid_experiment1_100,tc52,Trucks:Rockets,All vehicles,Trucks:Caravans,All vehicles,4
6628,119,tid_experiment1_100,tc53,Trucks,Tractors,Trucks,All vehicles,2
6629,119,tid_experiment1_100,tc54,Penguins,Chickens,Roosters,Chickens,5
6630,119,tid_experiment1_100,tc55,Sleds:Bicycles,All vehicles,Sleds:Bicycles,All things,1
6631,119,tid_experiment1_100,tc56,Deer:Elephants,Hedgehogs,Deer:Elephants:Zebras,Hedgehogs,3
6632,119,tid_experiment1_100,tc57,Hovercraft,Trucks,Trucks,Hovercraft,3
6633,119,tid_experiment1_100,tc58,Ducks:Turkeys:Penguins,Swans,Ducks:Turkeys,Swans,1
6634,119,tid_experiment1_100,tc59,Rhinos,Dogs,Dogs,Rhinos,2
6635,119,tid_experiment1_100,tc5,Sheep:Cows,All mammals,Sheep:Cows:Donkeys,All mammals,4
6636,119,tid_experiment1_100,tc60,Ostriches,All birds,Blackbirds,All birds,2
6637,119,tid_experiment1_100,tc61,Llamas:Pigs,All mammals,Llamas:Pigs,All animals,1
6638,119,tid_experiment1_100,tc62,Squirrels:Hedgehogs,Sheep,Squirrels:Elephants,Sheep,3
6639,119,tid_experiment1_100,tc63,Chickens:Penguins,Swans,Chickens:Roosters,Swans,2
6640,119,tid_experiment1_100,tc64,Robins,Sparrows,Robins,Gorillas,1
6641,119,tid_experiment1_100,tc65,Swans:Sparrows:Earwigs,All birds,Swans:Sparrows,All birds,3
6642,119,tid_experiment1_100,tc66,Roosters:Peacocks,All birds,Roosters:Peacocks,All animals,1
6643,119,tid_experiment1_100,tc67,Rockets,All vehicles,Trains,All vehicles,4
6644,119,tid_experiment1_100,tc68,Ostriches,Swallows,Swallows,Ostriches,2
6645,119,tid_experiment1_100,tc69,Pigs,Mice,Mice,Pigs,2
6646,119,tid_experiment1_100,tc6,Mopeds:Bicycles,Buses,Mopeds:Zeppelins,Buses,1
6647,119,tid_experiment1_100,tc7,Jeeps:Sleds,All things,Jeeps:Sleds,All vehicles,3
6648,119,tid_experiment1_100,tc8,Sheep,Bats,Sheep,All mammals,3
6649,119,tid_experiment1_100,tc9,Carriages,Taxis,Submarines,Taxis,2
6650,45,tid_experiment1_98,tc0,Vans:Trucks,All vehicles,Vans:Hovercraft,All vehicles,3
6651,45,tid_experiment1_98,tc10,Rockets:Knives,Carts,Rockets,Carts,3
6652,45,tid_experiment1_98,tc11,Carriages:Zeppelins:Sleds,All vehicles,Carriages:Zeppelins,All vehicles,2
6653,45,tid_experiment1_98,tc12,Deer:Giraffes,All mammals,Deer:Hedgehogs,All mammals,3
6654,45,tid_experiment1_98,tc13,Mopeds,Motorbikes,Submarines,Motorbikes,3
6655,45,tid_experiment1_98,tc14,Falcons:Ducks,All birds,Falcons:Ducks:Worms,All birds,1
6656,45,tid_experiment1_98,tc15,Turkeys:Blackbirds,All birds,Turkeys:Blackbirds,All animals,1
6657,45,tid_experiment1_98,tc16,Hippos,Rhinos,Hippos,Chickens,5
6658,45,tid_experiment1_98,tc17,Sheep:Horses:Rabbits,Rhinos,Sheep:Horses,Rhinos,3
6659,45,tid_experiment1_98,tc18,Sheep,All mammals,Sheep,Hamsters,3
6660,45,tid_experiment1_98,tc19,Trains:Trucks,All vehicles,Trains:Skateboards,All vehicles,1
6661,45,tid_experiment1_98,tc1,Carts:Helicopters,Buses,Carts:Sleds,Buses,3
6662,45,tid_experiment1_98,tc20,Chickens:Peacocks,Sparrows,Chickens:Eagles,Sparrows,3
6663,45,tid_experiment1_98,tc21,Rhinos,Sheep,Sheep,Rhinos,3
6664,45,tid_experiment1_98,tc22,Llamas:Hedgehogs,Dogs,Llamas:Cows,Dogs,5
6665,45,tid_experiment1_98,tc23,Penguins:Doves,All animals,Penguins:Doves,All birds,4
6666,45,tid_experiment1_98,tc24,Doves,All birds,Doves,Storks,3
6667,45,tid_experiment1_98,tc25,Bats,All mammals,Cats,All mammals,4
6668,45,tid_experiment1_98,tc26,Sparrows,Swans,Swans,Sparrows,3
6669,45,tid_experiment1_98,tc27,Tractors,Cars,Cars,Tractors,3
6670,45,tid_experiment1_98,tc28,Beavers,Mice,Beavers:Frogs,Mice,2
6671,45,tid_experiment1_98,tc29,Zeppelins,Jeeps,Taxis,Jeeps,3
6672,45,tid_experiment1_98,tc2,Lions:Cats,All mammals,Lions:Cats:Crocodiles,All mammals,4
6673,45,tid_experiment1_98,tc30,Skateboards:Vans:Sleds,Rockets,Skateboards:Vans,Rockets,5
6674,45,tid_experiment1_98,tc31,Rockets,Sleds,Rockets:Anvils,Sleds,3
6675,45,tid_experiment1_98,tc32,Lions,Tigers,Lions,Penguins,5
6676,45,tid_experiment1_98,tc33,Caravans:Carriages,Buses,Caravans:Airplanes,Buses,5
6677,45,tid_experiment1_98,tc34,Sheep,Squirrels,Sheep,All mammals,3
6678,45,tid_experiment1_98,tc35,Eagles,Penguins,Penguins,Eagles,2
6679,45,tid_experiment1_98,tc36,Hamsters:Rhinos,Sheep,Hamsters:Hedgehogs,Sheep,2
6680,45,tid_experiment1_98,tc37,Herons:Falcons,Ostriches,Herons:Falcons:Roosters,Ostriches,5
6681,45,tid_experiment1_98,tc38,Squirrels,Rabbits,Camels,Rabbits,3
6682,45,tid_experiment1_98,tc39,Owls,Eagles,Penguins,Eagles,3
6683,45,tid_experiment1_98,tc3,Trucks,All vehicles,Trucks,Sleds,3
6684,45,tid_experiment1_98,tc40,Cars,Carts,Carts,Cars,3
6685,45,tid_experiment1_98,tc41,Trains,All vehicles,Trains,Sleds,3
6686,45,tid_experiment1_98,tc42,Sleds:Trucks,All things,Sleds:Trucks,All vehicles,4
6687,45,tid_experiment1_98,tc43,Hamsters:Cats:Beavers,All mammals,Hamsters:Cats,All mammals,5
6688,45,tid_experiment1_98,tc44,Giraffes:Hamsters:Beavers,All mammals,Giraffes:Hamsters,All mammals,2
6689,45,tid_experiment1_98,tc45,Jeeps:Tractors,All vehicles,Jeeps:Tractors:Drills,All vehicles,2
6690,45,tid_experiment1_98,tc46,Trams:Carriages:Hovercraft,All vehicles,Trams:Carriages,All vehicles,2
6691,45,tid_experiment1_98,tc47,Deer:Giraffes,All mammals,Deer:Mice,All mammals,2
6692,45,tid_experiment1_98,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,5
6693,45,tid_experiment1_98,tc49,Robins:Crows:Falcons,All birds,Robins:Crows,All birds,1
6694,45,tid_experiment1_98,tc4,Bicycles:Skateboards,All vehicles,Bicycles:Skateboards:Saws,All vehicles,1
6695,45,tid_experiment1_98,tc50,Lions,Dogs,Bats,Dogs,1
6696,45,tid_experiment1_98,tc51,Bats:Squirrels,All mammals,Bats:Squirrels,All animals,3
6697,45,tid_experiment1_98,tc52,Beavers,All mammals,Dogs,All mammals,3
6698,45,tid_experiment1_98,tc53,Swallows,Doves,Ostriches,Doves,3
6699,45,tid_experiment1_98,tc54,Deer:Hamsters,All animals,Deer:Hamsters,All mammals,3
6700,45,tid_experiment1_98,tc55,Boats:Jeeps,All vehicles,Boats:Jeeps,All things,5
6701,45,tid_experiment1_98,tc56,Penguins,All birds,Blackbirds,All birds,5
6702,45,tid_experiment1_98,tc57,Crows:Penguins,All birds,Crows:Falcons,All birds,3
6703,45,tid_experiment1_98,tc58,Vans,All vehicles,Zeppelins,All vehicles,2
6704,45,tid_experiment1_98,tc59,Doves:Spiders,Blackbirds,Doves,Blackbirds,4
6705,45,tid_experiment1_98,tc5,Turkeys:Penguins,Ducks,Turkeys:Ostriches,Ducks,3
6706,45,tid_experiment1_98,tc60,Roosters,Chickens,Roosters:Moths,Chickens,5
6707,45,tid_experiment1_98,tc61,Rhinos:Llamas:Bats,Sheep,Rhinos:Llamas,Sheep,3
6708,45,tid_experiment1_98,tc62,Herons:Falcons:Peacocks,All birds,Herons:Falcons,All birds,5
6709,45,tid_experiment1_98,tc63,Hamsters,Cows,Hamsters:Salamanders,Cows,5
6710,45,tid_experiment1_98,tc64,Robins,Sparrows,Robins,Gorillas,1
6711,45,tid_experiment1_98,tc65,Falcons:Penguins,All birds,Falcons:Vultures,All birds,5
6712,45,tid_experiment1_98,tc66,Beavers,Lions,Lions,Beavers,5
6713,45,tid_experiment1_98,tc67,Helicopters:Tractors,Sleds,Helicopters:Tractors:Rockets,Sleds,4
6714,45,tid_experiment1_98,tc68,Dogs:Camels:Cobras,All mammals,Dogs:Camels,All mammals,4
6715,45,tid_experiment1_98,tc69,Turkeys,All birds,Robins,All birds,5
6716,45,tid_experiment1_98,tc6,Skateboards,All vehicles,Trains,All vehicles,3
6717,45,tid_experiment1_98,tc7,Seagulls:Swans,Robins,Seagulls:Swans:Penguins,Robins,4
6718,45,tid_experiment1_98,tc8,Crows:Turkeys,All birds,Crows:Turkeys:Cockchafers,All birds,4
6719,45,tid_experiment1_98,tc9,Sparrows,All birds,Sparrows,Turkeys,3
6720,83,tid_experiment1_51,tc0,Roosters:Centipedes,Storks,Roosters,Storks,4
6721,83,tid_experiment1_51,tc10,Cows:Hedgehogs,All mammals,Cows:Deer,All mammals,1
6722,83,tid_experiment1_51,tc11,Doves,All birds,Penguins,All birds,3
6723,83,tid_experiment1_51,tc12,Turkeys:Parrots,Eagles,Turkeys:Parrots:Roosters,Eagles,3
6724,83,tid_experiment1_51,tc13,Hedgehogs,Hamsters,Camels,Hamsters,1
6725,83,tid_experiment1_51,tc14,Canaries,Swans,Canaries,All birds,1
6726,83,tid_experiment1_51,tc15,Submarines,Tractors,Submarines:Levels,Tractors,1
6727,83,tid_experiment1_51,tc16,Hippos,Rhinos,Hippos,Chickens,0
6728,83,tid_experiment1_51,tc17,Seagulls,All birds,Seagulls,Penguins,3
6729,83,tid_experiment1_51,tc18,Swans,Blackbirds,Blackbirds,Swans,3
6730,83,tid_experiment1_51,tc19,Submarines,All vehicles,Trains,All vehicles,4
6731,83,tid_experiment1_51,tc1,Llamas,Sheep,Sheep,Llamas,2
6732,83,tid_experiment1_51,tc20,Tractors,Trucks,Trucks,Tractors,2
6733,83,tid_experiment1_51,tc21,Vultures:Robins,All birds,Vultures:Robins,All animals,0
6734,83,tid_experiment1_51,tc22,Falcons,Owls,Swans,Owls,1
6735,83,tid_experiment1_51,tc23,Turkeys:Chickens,All birds,Turkeys:Penguins,All birds,5
6736,83,tid_experiment1_51,tc24,Tractors:Taxis:Spanners,All vehicles,Tractors:Taxis,All vehicles,5
6737,83,tid_experiment1_51,tc25,Submarines,Hovercraft,Skateboards,Hovercraft,4
6738,83,tid_experiment1_51,tc26,Cats:Pigs,All mammals,Cats:Pigs:Donkeys,All mammals,4
6739,83,tid_experiment1_51,tc27,Buses:Boats:Levels,All vehicles,Buses:Boats,All vehicles,5
6740,83,tid_experiment1_51,tc28,Cats:Giraffes,All mammals,Cats:Lions,All mammals,0
6741,83,tid_experiment1_51,tc29,Trams:Zeppelins,All vehicles,Trams:Zeppelins,All things,0
6742,83,tid_experiment1_51,tc2,Swallows:Falcons,All birds,Swallows:Penguins,All birds,5
6743,83,tid_experiment1_51,tc30,Rabbits,Mice,Rabbits,All mammals,2
6744,83,tid_experiment1_51,tc31,Ducks,Eagles,Falcons,Eagles,4
6745,83,tid_experiment1_51,tc32,Lions,Tigers,Lions,Penguins,0
6746,83,tid_experiment1_51,tc33,Motorbikes:Mopeds,Trains,Motorbikes:Submarines,Trains,1
6747,83,tid_experiment1_51,tc34,Rabbits:Lions,All animals,Rabbits:Lions,All mammals,4
6748,83,tid_experiment1_51,tc35,Sleds,All vehicles,Cars,All vehicles,2
6749,83,tid_experiment1_51,tc36,Donkeys:Cats,Lions,Donkeys:Cats:Hamsters,Lions,2
6750,83,tid_experiment1_51,tc37,Mice:Dinosaurs,Giraffes,Mice,Giraffes,2
6751,83,tid_experiment1_51,tc38,Storks:Doves,All birds,Storks:Doves:Ostriches,All birds,5
6752,83,tid_experiment1_51,tc39,Motorbikes,Caravans,Motorbikes,All vehicles,5
6753,83,tid_experiment1_51,tc3,Hamsters:Giraffes:Turtles,All mammals,Hamsters:Giraffes,All mammals,5
6754,83,tid_experiment1_51,tc40,Horses:Cows,Dogs,Horses:Hedgehogs,Dogs,1
6755,83,tid_experiment1_51,tc41,Cars:Mopeds,Zeppelins,Cars:Mopeds:Sleds,Zeppelins,3
6756,83,tid_experiment1_51,tc42,Vultures:Chickens,Falcons,Vultures:Ostriches,Falcons,3
6757,83,tid_experiment1_51,tc43,Crows:Swallows:Ostriches,All birds,Crows:Swallows,All birds,1
6758,83,tid_experiment1_51,tc44,Penguins,All birds,Crows,All birds,1
6759,83,tid_experiment1_51,tc45,Airplanes:Vans,Helicopters,Airplanes:Vans:Carriages,Helicopters,2
6760,83,tid_experiment1_51,tc46,Trains,Sleds,Sleds,Trains,2
6761,83,tid_experiment1_51,tc47,Hamsters:Dogs,All animals,Hamsters:Dogs,All mammals,4
6762,83,tid_experiment1_51,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
6763,83,tid_experiment1_51,tc49,Skateboards:Submarines,All vehicles,Skateboards:Sleds,All vehicles,1
6764,83,tid_experiment1_51,tc4,Hovercraft:Ropes,Mopeds,Hovercraft,Mopeds,4
6765,83,tid_experiment1_51,tc50,Rabbits:Rhinos,Donkeys,Rabbits:Rhinos:Bats,Donkeys,2
6766,83,tid_experiment1_51,tc51,Swallows,Turkeys,Turkeys,Swallows,2
6767,83,tid_experiment1_51,tc52,Caravans:Bicycles:Rockets,All vehicles,Caravans:Bicycles,All vehicles,1
6768,83,tid_experiment1_51,tc53,Squirrels,All mammals,Dogs,All mammals,2
6769,83,tid_experiment1_51,tc54,Hedgehogs,All mammals,Dogs,All mammals,2
6770,83,tid_experiment1_51,tc55,Cows,Rhinos,Rhinos,Cows,3
6771,83,tid_experiment1_51,tc56,Carriages:Carts,All vehicles,Carriages:Rockets,All vehicles,0
6772,83,tid_experiment1_51,tc57,Trains:Mopeds,All vehicles,Trains:Mopeds,All things,0
6773,83,tid_experiment1_51,tc58,Camels:Rhinos,All mammals,Camels:Rhinos:Frogs,All mammals,0
6774,83,tid_experiment1_51,tc59,Penguins:Moths,Ostriches,Penguins,Ostriches,4
6775,83,tid_experiment1_51,tc5,Storks:Doves,All birds,Storks:Doves,All animals,0
6776,83,tid_experiment1_51,tc60,Canaries:Magpies:Ladybugs,All birds,Canaries:Magpies,All birds,5
6777,83,tid_experiment1_51,tc61,Cows,Dogs,Tigers,Dogs,1
6778,83,tid_experiment1_51,tc62,Eagles:Crows:Penguins,Storks,Eagles:Crows,Storks,2
6779,83,tid_experiment1_51,tc63,Storks:Swans,Eagles,Storks:Roosters,Eagles,2
6780,83,tid_experiment1_51,tc64,Robins,Sparrows,Robins,Gorillas,0
6781,83,tid_experiment1_51,tc65,Donkeys,All mammals,Donkeys,Beavers,3
6782,83,tid_experiment1_51,tc66,Trucks:Zeppelins:Submarines,All vehicles,Trucks:Zeppelins,All vehicles,1
6783,83,tid_experiment1_51,tc67,Horses:Rhinos,Dogs,Horses:Hedgehogs,Dogs,2
6784,83,tid_experiment1_51,tc68,Deer:Squirrels:Hedgehogs,All mammals,Deer:Squirrels,All mammals,0
6785,83,tid_experiment1_51,tc69,Bats:Toads,Mice,Bats,Mice,5
6786,83,tid_experiment1_51,tc6,Tractors,Jeeps,Rockets,Jeeps,0
6787,83,tid_experiment1_51,tc7,Caravans:Skateboards,Airplanes,Caravans:Carts,Airplanes,3
6788,83,tid_experiment1_51,tc8,Roosters:Swans:Mosquitoes,All birds,Roosters:Swans,All birds,4
6789,83,tid_experiment1_51,tc9,Trucks,Carriages,Trucks,All vehicles,3
6790,17,tid_experiment1_95,tc0,Dogs,All mammals,Camels,All mammals,2
6791,17,tid_experiment1_95,tc10,Jeeps:Skateboards,All things,Jeeps:Skateboards,All vehicles,4
6792,17,tid_experiment1_95,tc11,Penguins,Swallows,Falcons,Swallows,5
6793,17,tid_experiment1_95,tc12,Rabbits:Hamsters,Pigs,Rabbits:Elephants,Pigs,2
6794,17,tid_experiment1_95,tc13,Storks,Swallows,Swallows,Storks,3
6795,17,tid_experiment1_95,tc14,Vultures:Eagles:Centipedes,All birds,Vultures:Eagles,All birds,5
6796,17,tid_experiment1_95,tc15,Deer:Llamas,All mammals,Deer:Llamas:Hamsters,All mammals,5
6797,17,tid_experiment1_95,tc16,Hippos,Rhinos,Hippos,Chickens,1
6798,17,tid_experiment1_95,tc17,Eagles:Storks:Ducks,Parrots,Eagles:Storks,Parrots,1
6799,17,tid_experiment1_95,tc18,Boats:Cars:Sleds,Vans,Boats:Cars,Vans,2
6800,17,tid_experiment1_95,tc19,Bicycles,Caravans,Caravans,Bicycles,3
6801,17,tid_experiment1_95,tc1,Rabbits,Lions,Tigers,Lions,4
6802,17,tid_experiment1_95,tc20,Trams:Hovercraft,All vehicles,Trams:Hovercraft:Screwdrivers,All vehicles,0
6803,17,tid_experiment1_95,tc21,Trains:Mopeds:Hovercraft,Motorbikes,Trains:Mopeds,Motorbikes,3
6804,17,tid_experiment1_95,tc22,Sleds,Carriages,Submarines,Carriages,1
6805,17,tid_experiment1_95,tc23,Crows,All birds,Chickens,All birds,3
6806,17,tid_experiment1_95,tc24,Chickens:Penguins:Leeches,All birds,Chickens:Penguins,All birds,5
6807,17,tid_experiment1_95,tc25,Hedgehogs,All mammals,Horses,All mammals,3
6808,17,tid_experiment1_95,tc26,Peacocks:Ducks,All birds,Peacocks:Ducks:Penguins,All birds,5
6809,17,tid_experiment1_95,tc27,Motorbikes,All vehicles,Motorbikes,Skateboards,3
6810,17,tid_experiment1_95,tc28,Eagles:Ducks,Seagulls,Eagles:Owls,Seagulls,1
6811,17,tid_experiment1_95,tc29,Airplanes:Ropes,Trucks,Airplanes,Trucks,3
6812,17,tid_experiment1_95,tc2,Horses:Hedgehogs,All mammals,Horses:Giraffes,All mammals,4
6813,17,tid_experiment1_95,tc30,Eagles:Owls,All birds,Eagles:Chickens,All birds,2
