,uid,tid,trialId,premises0,conclusion0,conclusionType,rating
20338,4,tid_experiment2_dedeyne_participant41,tc17,Rhinos,All mammals,general,19
20339,4,tid_experiment2_dedeyne_participant41,tc18,Hippos,All mammals,general,19
20340,4,tid_experiment2_dedeyne_participant41,tc19,Beavers,All mammals,general,20
20341,4,tid_experiment2_dedeyne_participant41,tc1,Lions,All mammals,general,21
20342,4,tid_experiment2_dedeyne_participant41,tc20,Hedgehogs,All mammals,general,19
20343,4,tid_experiment2_dedeyne_participant41,tc21,Elephants,All mammals,general,19
20344,4,tid_experiment2_dedeyne_participant41,tc22,Wolves,All mammals,general,19
20345,4,tid_experiment2_dedeyne_participant41,tc23,Donkeys,All mammals,general,19
20346,4,tid_experiment2_dedeyne_participant41,tc24,All plants and animals,All mammals,general,100
20347,4,tid_experiment2_dedeyne_participant41,tc25,Rabbits,All mammals,general,21
20348,4,tid_experiment2_dedeyne_participant41,tc26,Cats,All mammals,general,21
20349,4,tid_experiment2_dedeyne_participant41,tc27,Mice:Squirrels,All mammals,general,22
20350,4,tid_experiment2_dedeyne_participant41,tc28,Cats:Cows,All mammals,general,35
20351,4,tid_experiment2_dedeyne_participant41,tc29,Mice:Llamas,All mammals,general,40
20352,4,tid_experiment2_dedeyne_participant41,tc2,Tigers,All mammals,general,19
20353,4,tid_experiment2_dedeyne_participant41,tc30,Dogs:Hedgehogs,All mammals,general,41
20354,4,tid_experiment2_dedeyne_participant41,tc31,Giraffes:Hippos,All mammals,general,41
20355,4,tid_experiment2_dedeyne_participant41,tc32,All animals:All organisms,All mammals,general,100
20356,4,tid_experiment2_dedeyne_participant41,tc33,Horses:Hamsters,All mammals,general,45
20357,4,tid_experiment2_dedeyne_participant41,tc34,Lions:Zebras,All mammals,general,42
20358,4,tid_experiment2_dedeyne_participant41,tc35,Elephants:Hedgehogs,All mammals,general,40
20359,4,tid_experiment2_dedeyne_participant41,tc36,Elephants:Llamas,All mammals,general,47
20360,4,tid_experiment2_dedeyne_participant41,tc37,Rabbits:Hedgehogs,All mammals,general,34
20361,4,tid_experiment2_dedeyne_participant41,tc3,Squirrels,All mammals,general,21
20362,4,tid_experiment2_dedeyne_participant41,tc4,Hamsters,All mammals,general,20
20363,4,tid_experiment2_dedeyne_participant41,tc5,Giraffes,All mammals,general,21
20364,4,tid_experiment2_dedeyne_participant41,tc6,Dogs,All mammals,general,20
20365,4,tid_experiment2_dedeyne_participant41,tc7,Zebras,All mammals,general,19
20366,4,tid_experiment2_dedeyne_participant41,tc8,All animals,All mammals,general,100
20367,4,tid_experiment2_dedeyne_participant41,tc9,Sheep,All mammals,general,21
20368,414,tid_experiment2_dedeyne_participant112,tc0,Trucks,All vehicles,general,63
20369,414,tid_experiment2_dedeyne_participant112,tc10,Skateboards,All vehicles,general,61
20370,414,tid_experiment2_dedeyne_participant112,tc11,Rockets,All vehicles,general,52
20371,414,tid_experiment2_dedeyne_participant112,tc12,Helicopters,All vehicles,general,64
20372,414,tid_experiment2_dedeyne_participant112,tc13,Bicycles,All vehicles,general,56
20373,414,tid_experiment2_dedeyne_participant112,tc14,Caravans,All vehicles,general,72
20374,414,tid_experiment2_dedeyne_participant112,tc15,Cars,All vehicles,general,87
20375,414,tid_experiment2_dedeyne_participant112,tc16,All things,All vehicles,general,71
20376,414,tid_experiment2_dedeyne_participant112,tc17,Trams,All vehicles,general,83
20377,414,tid_experiment2_dedeyne_participant112,tc18,Zeppelins,All vehicles,general,60
20378,414,tid_experiment2_dedeyne_participant112,tc19,Vans,All vehicles,general,78
20379,414,tid_experiment2_dedeyne_participant112,tc1,Hovercraft,All vehicles,general,53
20380,414,tid_experiment2_dedeyne_participant112,tc20,Airplanes,All vehicles,general,69
20381,414,tid_experiment2_dedeyne_participant112,tc21,Jeeps,All vehicles,general,77
20382,414,tid_experiment2_dedeyne_participant112,tc22,Taxis,All vehicles,general,85
20383,414,tid_experiment2_dedeyne_participant112,tc23,Motorbikes,All vehicles,general,77
20384,414,tid_experiment2_dedeyne_participant112,tc24,All things that can move,All vehicles,general,89
20385,414,tid_experiment2_dedeyne_participant112,tc25,Tractors,All vehicles,general,68
20386,414,tid_experiment2_dedeyne_participant112,tc26,Submarines,All vehicles,general,75
20387,414,tid_experiment2_dedeyne_participant112,tc27,Trams:Sleds,All vehicles,general,65
20388,414,tid_experiment2_dedeyne_participant112,tc28,Zeppelins:Hovercraft,All vehicles,general,72
20389,414,tid_experiment2_dedeyne_participant112,tc29,Cars:Airplanes,All vehicles,general,57
20390,414,tid_experiment2_dedeyne_participant112,tc2,Boats,All vehicles,general,70
20391,414,tid_experiment2_dedeyne_participant112,tc30,Hovercraft:Submarines,All vehicles,general,60
20392,414,tid_experiment2_dedeyne_participant112,tc31,Trams:Trains,All vehicles,general,80
20393,414,tid_experiment2_dedeyne_participant112,tc32,All transport:All moving things,All vehicles,general,67
20394,414,tid_experiment2_dedeyne_participant112,tc33,Sleds:Vans,All vehicles,general,77
20395,414,tid_experiment2_dedeyne_participant112,tc34,Rockets:Boats,All vehicles,general,57
20396,414,tid_experiment2_dedeyne_participant112,tc35,Sleds:Cars,All vehicles,general,70
20397,414,tid_experiment2_dedeyne_participant112,tc36,Rockets:Vans,All vehicles,general,75
20398,414,tid_experiment2_dedeyne_participant112,tc37,Jeeps:Sleds,All vehicles,general,60
20399,414,tid_experiment2_dedeyne_participant112,tc3,Buses,All vehicles,general,91
20400,414,tid_experiment2_dedeyne_participant112,tc4,Carriages,All vehicles,general,73
20401,414,tid_experiment2_dedeyne_participant112,tc5,Trains,All vehicles,general,79
20402,414,tid_experiment2_dedeyne_participant112,tc6,Sleds,All vehicles,general,57
20403,414,tid_experiment2_dedeyne_participant112,tc7,Carts,All vehicles,general,63
20404,414,tid_experiment2_dedeyne_participant112,tc8,All man-made things,All vehicles,general,86
20405,414,tid_experiment2_dedeyne_participant112,tc9,Mopeds,All vehicles,general,75
20406,273,tid_experiment2_dedeyne_participant87,tc0,Mopeds,Motorbikes,specific,80
20407,273,tid_experiment2_dedeyne_participant87,tc10,Vans,Trucks,specific,80
20408,273,tid_experiment2_dedeyne_participant87,tc11,Helicopters,Zeppelins,specific,20
20409,273,tid_experiment2_dedeyne_participant87,tc12,Mopeds,Rockets,specific,9
20410,273,tid_experiment2_dedeyne_participant87,tc13,Sleds,Tractors,specific,3
20411,273,tid_experiment2_dedeyne_participant87,tc14,Helicopters,Jeeps,specific,1
20412,273,tid_experiment2_dedeyne_participant87,tc15,Vans,Rockets,specific,0
20413,273,tid_experiment2_dedeyne_participant87,tc16,Taxis,Cabs,specific,100
20414,273,tid_experiment2_dedeyne_participant87,tc17,Trains,Caravans,specific,39
20415,273,tid_experiment2_dedeyne_participant87,tc18,Jeeps,Motorbikes,specific,79
20416,273,tid_experiment2_dedeyne_participant87,tc19,Skateboards,Zeppelins,specific,9
20417,273,tid_experiment2_dedeyne_participant87,tc1,Carriages,Tractors,specific,61
20418,273,tid_experiment2_dedeyne_participant87,tc20,Vans,Carriages,specific,21
20419,273,tid_experiment2_dedeyne_participant87,tc21,Zeppelins,Sleds,specific,7
20420,273,tid_experiment2_dedeyne_participant87,tc22,Trucks,Caravans,specific,59
20421,273,tid_experiment2_dedeyne_participant87,tc23,Jeeps,Rockets,specific,10
20422,273,tid_experiment2_dedeyne_participant87,tc24,Mopeds,Scooters,specific,100
20423,273,tid_experiment2_dedeyne_participant87,tc25,Bicycles,Carriages,specific,40
20424,273,tid_experiment2_dedeyne_participant87,tc26,Trucks,Jeeps,specific,100
20425,273,tid_experiment2_dedeyne_participant87,tc27,Helicopters:Trucks,Jeeps,specific,64
20426,273,tid_experiment2_dedeyne_participant87,tc28,Bicycles:Carts,Carriages,specific,90
20427,273,tid_experiment2_dedeyne_participant87,tc29,Trains:Trucks,Caravans,specific,60
20428,273,tid_experiment2_dedeyne_participant87,tc2,Bicycles,Rockets,specific,19
20429,273,tid_experiment2_dedeyne_participant87,tc30,Jeeps:Mopeds,Motorbikes,specific,100
20430,273,tid_experiment2_dedeyne_participant87,tc31,Carriages:Sleds,Tractors,specific,80
20431,273,tid_experiment2_dedeyne_participant87,tc32,Locomotives:Trams,Trains,specific,100
20432,273,tid_experiment2_dedeyne_participant87,tc33,Helicopters:Skateboards,Zeppelins,specific,59
20433,273,tid_experiment2_dedeyne_participant87,tc34,Bicycles:Mopeds,Rockets,specific,30
20434,273,tid_experiment2_dedeyne_participant87,tc35,Jeeps:Trucks,Submarines,specific,10
20435,273,tid_experiment2_dedeyne_participant87,tc36,Carts:Vans,Carriages,specific,59
20436,273,tid_experiment2_dedeyne_participant87,tc37,Vans:Jeeps,Rockets,specific,7
20437,273,tid_experiment2_dedeyne_participant87,tc3,Tractors,Jeeps,specific,60
20438,273,tid_experiment2_dedeyne_participant87,tc4,Motorbikes,Carriages,specific,14
20439,273,tid_experiment2_dedeyne_participant87,tc5,Submarines,Vans,specific,39
20440,273,tid_experiment2_dedeyne_participant87,tc6,Carts,Carriages,specific,73
20441,273,tid_experiment2_dedeyne_participant87,tc7,Jeeps,Submarines,specific,59
20442,273,tid_experiment2_dedeyne_participant87,tc8,Trucks,Lorries,specific,100
20443,273,tid_experiment2_dedeyne_participant87,tc9,Trucks,Submarines,specific,27
20444,585,tid_experiment2_dedeyne_participant238,tc0,Boats,Buses,specific,65
20445,585,tid_experiment2_dedeyne_participant238,tc10,Helicopters,Sleds,specific,10
20446,585,tid_experiment2_dedeyne_participant238,tc11,Buses,Vans,specific,85
20447,585,tid_experiment2_dedeyne_participant238,tc12,Boats,Carts,specific,22
20448,585,tid_experiment2_dedeyne_participant238,tc13,Vans,Bicycles,specific,28
20449,585,tid_experiment2_dedeyne_participant238,tc14,Boats,Caravans,specific,23
20450,585,tid_experiment2_dedeyne_participant238,tc15,Zeppelins,Bicycles,specific,12
20451,585,tid_experiment2_dedeyne_participant238,tc16,Taxis,Cabs,specific,100
20452,585,tid_experiment2_dedeyne_participant238,tc17,Carriages,Rockets,specific,26
20453,585,tid_experiment2_dedeyne_participant238,tc18,Trains,Trams,specific,80
20454,585,tid_experiment2_dedeyne_participant238,tc19,Buses,Boats,specific,27
20455,585,tid_experiment2_dedeyne_participant238,tc1,Submarines,Boats,specific,66
20456,585,tid_experiment2_dedeyne_participant238,tc20,Bicycles,Buses,specific,22
20457,585,tid_experiment2_dedeyne_participant238,tc21,Vans,Caravans,specific,64
20458,585,tid_experiment2_dedeyne_participant238,tc22,Buses,Zeppelins,specific,24
20459,585,tid_experiment2_dedeyne_participant238,tc23,Trucks,Mopeds,specific,36
20460,585,tid_experiment2_dedeyne_participant238,tc24,Mopeds,Scooters,specific,89
20461,585,tid_experiment2_dedeyne_participant238,tc25,Motorbikes,Mopeds,specific,97
20462,585,tid_experiment2_dedeyne_participant238,tc26,Boats,Trams,specific,22
20463,585,tid_experiment2_dedeyne_participant238,tc27,Taxis:Boats,Carts,specific,29
20464,585,tid_experiment2_dedeyne_participant238,tc28,Boats:Bicycles,Buses,specific,78
20465,585,tid_experiment2_dedeyne_participant238,tc29,Trams:Buses,Vans,specific,100
20466,585,tid_experiment2_dedeyne_participant238,tc2,Trams,Vans,specific,69
20467,585,tid_experiment2_dedeyne_participant238,tc30,Helicopters:Hovercraft,Bicycles,specific,74
20468,585,tid_experiment2_dedeyne_participant238,tc31,Trains:Boats,Trams,specific,98
20469,585,tid_experiment2_dedeyne_participant238,tc32,Locomotives:Trams,Trains,specific,100
20470,585,tid_experiment2_dedeyne_participant238,tc33,Vans:Boats,Caravans,specific,81
20471,585,tid_experiment2_dedeyne_participant238,tc34,Submarines:Buses,Boats,specific,82
20472,585,tid_experiment2_dedeyne_participant238,tc35,Zeppelins:Vans,Bicycles,specific,31
20473,585,tid_experiment2_dedeyne_participant238,tc36,Carriages:Motorbikes,Rockets,specific,26
20474,585,tid_experiment2_dedeyne_participant238,tc37,Trucks:Motorbikes,Mopeds,specific,68
20475,585,tid_experiment2_dedeyne_participant238,tc3,Taxis,Carts,specific,59
20476,585,tid_experiment2_dedeyne_participant238,tc4,Motorbikes,Cars,specific,86
20477,585,tid_experiment2_dedeyne_participant238,tc5,Hovercraft,Bicycles,specific,22
20478,585,tid_experiment2_dedeyne_participant238,tc6,Carts,Helicopters,specific,24
20479,585,tid_experiment2_dedeyne_participant238,tc7,Motorbikes,Rockets,specific,38
20480,585,tid_experiment2_dedeyne_participant238,tc8,Trucks,Lorries,specific,84
20481,585,tid_experiment2_dedeyne_participant238,tc9,Helicopters,Bicycles,specific,22
20482,243,tid_experiment2_dedeyne_participant529,tc0,Lions:Camels,All mammals,general,46
20483,243,tid_experiment2_dedeyne_participant529,tc10,Hedgehogs:Cats,All mammals,general,40
20484,243,tid_experiment2_dedeyne_participant529,tc11,Cows,All mammals,general,59
20485,243,tid_experiment2_dedeyne_participant529,tc12,Cats,All mammals,general,57
20486,243,tid_experiment2_dedeyne_participant529,tc13,Llamas,All mammals,general,61
20487,243,tid_experiment2_dedeyne_participant529,tc14,Deer,All mammals,general,59
20488,243,tid_experiment2_dedeyne_participant529,tc15,Giraffes,All mammals,general,61
20489,243,tid_experiment2_dedeyne_participant529,tc16,All animals,All mammals,general,9
20490,243,tid_experiment2_dedeyne_participant529,tc17,Sheep,All mammals,general,59
20491,243,tid_experiment2_dedeyne_participant529,tc18,Squirrels,All mammals,general,57
20492,243,tid_experiment2_dedeyne_participant529,tc19,Rabbits,All mammals,general,56
20493,243,tid_experiment2_dedeyne_participant529,tc1,Zebras:Dogs,All mammals,general,39
20494,243,tid_experiment2_dedeyne_participant529,tc20,Wolves,All mammals,general,58
20495,243,tid_experiment2_dedeyne_participant529,tc21,Mice,All mammals,general,58
20496,243,tid_experiment2_dedeyne_participant529,tc22,Horses,All mammals,general,62
20497,243,tid_experiment2_dedeyne_participant529,tc23,Zebras,All mammals,general,59
20498,243,tid_experiment2_dedeyne_participant529,tc24,All living things,All mammals,general,2
20499,243,tid_experiment2_dedeyne_participant529,tc25,Foxes,All mammals,general,64
20500,243,tid_experiment2_dedeyne_participant529,tc26,Beavers,All mammals,general,62
20501,243,tid_experiment2_dedeyne_participant529,tc27,Lions,All mammals,general,60
20502,243,tid_experiment2_dedeyne_participant529,tc28,Elephants,All mammals,general,59
20503,243,tid_experiment2_dedeyne_participant529,tc29,Hamsters,All mammals,general,60
20504,243,tid_experiment2_dedeyne_participant529,tc2,Hamsters:Beavers,All mammals,general,41
20505,243,tid_experiment2_dedeyne_participant529,tc30,Dogs,All mammals,general,58
20506,243,tid_experiment2_dedeyne_participant529,tc31,Hippos,All mammals,general,58
20507,243,tid_experiment2_dedeyne_participant529,tc32,All plants and animals,All mammals,general,0
20508,243,tid_experiment2_dedeyne_participant529,tc33,Donkeys,All mammals,general,57
20509,243,tid_experiment2_dedeyne_participant529,tc34,Rhinos,All mammals,general,61
20510,243,tid_experiment2_dedeyne_participant529,tc35,Tigers,All mammals,general,59
20511,243,tid_experiment2_dedeyne_participant529,tc36,Camels,All mammals,general,61
20512,243,tid_experiment2_dedeyne_participant529,tc37,Hedgehogs,All mammals,general,58
20513,243,tid_experiment2_dedeyne_participant529,tc3,Zebras:Giraffes,All mammals,general,39
20514,243,tid_experiment2_dedeyne_participant529,tc4,Elephants:Zebras,All mammals,general,40
20515,243,tid_experiment2_dedeyne_participant529,tc5,Zebras:Hamsters,All mammals,general,39
20516,243,tid_experiment2_dedeyne_participant529,tc6,Llamas:Dogs,All mammals,general,40
20517,243,tid_experiment2_dedeyne_participant529,tc7,Mice:Rabbits,All mammals,general,40
20518,243,tid_experiment2_dedeyne_participant529,tc8,All animals:All organisms,All mammals,general,0
20519,243,tid_experiment2_dedeyne_participant529,tc9,Foxes:Elephants,All mammals,general,40
20520,457,tid_experiment2_dedeyne_participant88,tc0,Jeeps,Rockets,specific,77
20521,457,tid_experiment2_dedeyne_participant88,tc10,Bicycles,Carriages,specific,63
20522,457,tid_experiment2_dedeyne_participant88,tc11,Bicycles,Rockets,specific,39
20523,457,tid_experiment2_dedeyne_participant88,tc12,Vans,Trucks,specific,84
20524,457,tid_experiment2_dedeyne_participant88,tc13,Jeeps,Motorbikes,specific,67
20525,457,tid_experiment2_dedeyne_participant88,tc14,Helicopters,Zeppelins,specific,82
20526,457,tid_experiment2_dedeyne_participant88,tc15,Sleds,Tractors,specific,47
20527,457,tid_experiment2_dedeyne_participant88,tc16,Taxis,Cabs,specific,100
20528,457,tid_experiment2_dedeyne_participant88,tc17,Jeeps,Submarines,specific,43
20529,457,tid_experiment2_dedeyne_participant88,tc18,Skateboards,Zeppelins,specific,23
20530,457,tid_experiment2_dedeyne_participant88,tc19,Zeppelins,Sleds,specific,17
20531,457,tid_experiment2_dedeyne_participant88,tc1,Carriages,Tractors,specific,86
20532,457,tid_experiment2_dedeyne_participant88,tc20,Carts,Carriages,specific,73
20533,457,tid_experiment2_dedeyne_participant88,tc21,Trains,Caravans,specific,68
20534,457,tid_experiment2_dedeyne_participant88,tc22,Trucks,Submarines,specific,43
20535,457,tid_experiment2_dedeyne_participant88,tc23,Trucks,Jeeps,specific,85
20536,457,tid_experiment2_dedeyne_participant88,tc24,Mopeds,Scooters,specific,98
20537,457,tid_experiment2_dedeyne_participant88,tc25,Mopeds,Motorbikes,specific,99
20538,457,tid_experiment2_dedeyne_participant88,tc26,Submarines,Vans,specific,44
20539,457,tid_experiment2_dedeyne_participant88,tc27,Jeeps:Trucks,Submarines,specific,17
20540,457,tid_experiment2_dedeyne_participant88,tc28,Bicycles:Carts,Carriages,specific,85
20541,457,tid_experiment2_dedeyne_participant88,tc29,Trains:Trucks,Caravans,specific,92
20542,457,tid_experiment2_dedeyne_participant88,tc2,Vans,Carriages,specific,73
20543,457,tid_experiment2_dedeyne_participant88,tc30,Bicycles:Mopeds,Rockets,specific,22
20544,457,tid_experiment2_dedeyne_participant88,tc31,Carriages:Sleds,Tractors,specific,74
20545,457,tid_experiment2_dedeyne_participant88,tc32,Locomotives:Trams,Trains,specific,99
20546,457,tid_experiment2_dedeyne_participant88,tc33,Jeeps:Mopeds,Motorbikes,specific,95
