,domain,conclusion_type,argument,premises,conclusion,avg_ranking,avg_rating,is_osherson,is_single_premise,is_control,is_tutorial,num_ratings,premise_typicality,premise_conclusion_similarity,scm_score,best_scm_score,best_scm_alpha
1074,Vehicles,Specific,"(('Trucks',), 'Submarines')","('Trucks',)",Submarines,14.45,23.6,False,True,False,False,20,"(17.07142857,)","(6.733333333333333,)",7.940277777777778,7.698888888888889,0.6
1075,Vehicles,Specific,"(('Trucks',), 'Trains')","('Trucks',)",Trains,10.4,52.8,False,True,False,False,10,"(17.07142857,)","(9.533333333333333,)",9.34027777777778,9.378888888888888,0.6
1076,Vehicles,Specific,"(('Trucks',), 'Zeppelins')","('Trucks',)",Zeppelins,15.5,24.1,False,True,False,False,10,"(17.07142857,)","(6.4,)",7.773611111111111,7.498888888888889,0.6
1077,Birds,General,"(('Turkeys', 'Blackbirds'), 'All birds')","('Turkeys', 'Blackbirds')",All birds,3.1,72.9,False,False,False,False,10,"(11.67857143, 18.82142857)","(None, None)",11.727941176470589,11.727941176470587,0.3
1078,Birds,Specific,"(('Turkeys', 'Crows'), 'Peacocks')","('Turkeys', 'Crows')",Peacocks,5.7,59.5,False,False,False,False,10,"(11.67857143, 18.10714286)","(12.588235294117647, 7.529411764705882)",12.104166666666666,12.588235294117647,1.0
1079,Birds,Specific,"(('Turkeys', 'Doves'), 'Swallows')","('Turkeys', 'Doves')",Swallows,3.3,78.2,False,False,False,False,10,"(11.67857143, 18.14285714)","(8.058823529411764, 10.941176470588236)",11.199754901960784,10.941176470588236,1.0
1080,Birds,General,"(('Turkeys', 'Falcons'), 'All birds')","('Turkeys', 'Falcons')",All birds,3.9,78.5,False,False,False,False,10,"(11.67857143, 15.5)","(None, None)",11.446078431372548,11.446078431372548,0.3
1081,Birds,Specific,"(('Turkeys', 'Herons'), 'Peacocks')","('Turkeys', 'Herons')",Peacocks,5.3,57.5,False,False,False,False,10,"(11.67857143, 16.10714286)","(12.588235294117647, 9.470588235294118)",12.040441176470589,12.588235294117647,1.0
1082,Birds,General,"(('Turkeys', 'Magpies'), 'All birds')","('Turkeys', 'Magpies')",All birds,3.9,64.3,False,False,False,False,10,"(11.67857143, 17.89285714)","(None, None)",12.004901960784316,12.004901960784315,0.3
1083,Birds,Specific,"(('Turkeys', 'Pelicans'), 'Parrots')","('Turkeys', 'Pelicans')",Parrots,9.5,44.6,False,False,False,False,10,"(11.67857143, 12.57142857)","(7.588235294117647, 8.882352941176471)",9.810049019607842,8.882352941176471,1.0
1084,Birds,General,"(('Turkeys', 'Robins'), 'All birds')","('Turkeys', 'Robins')",All birds,4.4,67.1,False,False,False,False,10,"(11.67857143, 18.32142857)","(None, None)",11.313725490196076,11.313725490196077,0.3
1085,Birds,General,"(('Turkeys', 'Roosters'), 'All birds')","('Turkeys', 'Roosters')",All birds,4.85,60.2,False,False,False,False,20,"(11.67857143, 11.07142857)","(None, None)",10.301470588235295,10.301470588235293,0.3
1086,Birds,General,"(('Turkeys', 'Seagulls'), 'All birds')","('Turkeys', 'Seagulls')",All birds,4.2,57.3,False,False,False,False,10,"(11.67857143, 17.96428571)","(None, None)",11.323529411764705,11.323529411764703,0.3
1087,Birds,Specific,"(('Turkeys', 'Swans'), 'Woodpeckers')","('Turkeys', 'Swans')",Woodpeckers,7.6,57.4,False,False,False,False,10,"(11.67857143, 12.82142857)","(7.176470588235294, 7.294117647058823)",8.931372549019608,7.294117647058823,1.0
1088,Birds,General,"(('Turkeys', 'Woodpeckers'), 'All birds')","('Turkeys', 'Woodpeckers')",All birds,5.6,50.3,False,False,False,False,10,"(11.67857143, 16.42857143)","(None, None)",11.705882352941176,11.705882352941176,0.3
1089,Birds,General,"(('Turkeys',), 'All birds')","('Turkeys',)",All birds,7.709090909090909,49.48181818181818,False,True,False,False,110,"(11.67857143,)","(None,)",9.620098039215684,9.620098039215687,0.45
1090,Birds,Specific,"(('Turkeys',), 'Chickens')","('Turkeys',)",Chickens,4.1,80.3,False,True,False,False,10,"(11.67857143,)","(16.352941176470587,)",12.986519607843135,16.352941176470587,1.0
1091,Birds,Specific,"(('Turkeys',), 'Herons')","('Turkeys',)",Herons,10.5,49.8,False,True,False,False,10,"(11.67857143,)","(7.235294117647059,)",8.427696078431373,7.235294117647059,1.0
1092,Birds,Specific,"(('Turkeys',), 'Parrots')","('Turkeys',)",Parrots,12.8,50.15,False,True,False,False,20,"(11.67857143,)","(7.588235294117647,)",8.604166666666666,7.588235294117647,1.0
1093,Birds,Specific,"(('Turkeys',), 'Peacocks')","('Turkeys',)",Peacocks,8.1,61.1,False,True,False,False,20,"(11.67857143,)","(12.588235294117647,)",11.104166666666666,12.588235294117647,1.0
1094,Birds,Specific,"(('Turkeys',), 'Pelicans')","('Turkeys',)",Pelicans,11.15,49.6,False,True,False,False,20,"(11.67857143,)","(10.294117647058824,)",9.957107843137257,10.294117647058824,1.0
1095,Birds,Specific,"(('Turkeys',), 'Swallows')","('Turkeys',)",Swallows,11.5,50.65,False,True,False,False,20,"(11.67857143,)","(8.058823529411764,)",8.839460784313726,8.058823529411764,1.0
1096,Birds,Specific,"(('Turkeys',), 'Vultures')","('Turkeys',)",Vultures,7.6,56.1,False,True,False,False,10,"(11.67857143,)","(8.0,)",8.810049019607842,8.0,1.0
1097,Birds,Specific,"(('Turkeys',), 'Woodpeckers')","('Turkeys',)",Woodpeckers,13.65,44.55,False,True,False,False,20,"(11.67857143,)","(7.176470588235294,)",8.39828431372549,7.176470588235294,1.0
1098,Vehicles,General,"(('Vans', 'Boats'), 'All vehicles')","('Vans', 'Boats')",All vehicles,3.8,42.8,False,False,False,False,10,"(18.17857143, 12.75)","(None, None)",10.397222222222222,10.397222222222222,0.35
1099,Vehicles,Specific,"(('Vans', 'Boats'), 'Caravans')","('Vans', 'Boats')",Caravans,3.6,72.1,False,False,False,False,10,"(18.17857143, 12.75)","(11.2, 8.0)",10.79861111111111,10.959166666666667,0.7
1100,Vehicles,General,"(('Vans', 'Cars'), 'All vehicles')","('Vans', 'Cars')",All vehicles,2.8,73.9,False,False,False,False,10,"(18.17857143, 19.67857143)","(None, None)",10.28888888888889,10.28888888888889,0.35
1101,Vehicles,Specific,"(('Vans', 'Cars'), 'Taxis')","('Vans', 'Cars')",Taxis,2.8,80.3,False,False,False,False,10,"(18.17857143, 19.67857143)","(11.133333333333333, 18.066666666666666)",14.177777777777775,15.733333333333334,0.7
1102,Vehicles,Specific,"(('Vans', 'Jeeps'), 'Helicopters')","('Vans', 'Jeeps')",Helicopters,8.6,28.4,False,False,False,False,10,"(18.17857143, 17.92857143)","(5.733333333333333, 5.866666666666666)",7.795833333333332,7.024166666666667,0.7
1103,Vehicles,Specific,"(('Vans', 'Jeeps'), 'Rockets')","('Vans', 'Jeeps')",Rockets,8.1,23.7,False,False,False,False,10,"(18.17857143, 17.92857143)","(4.6, 4.933333333333334)",7.329166666666667,6.370833333333334,0.7
1104,Vehicles,Specific,"(('Vans', 'Taxis'), 'Mopeds')","('Vans', 'Taxis')",Mopeds,4.111111111111111,61.77777777777778,False,False,False,False,9,"(18.17857143, 17.5)","(8.4, 7.333333333333333)",9.170833333333334,8.8625,0.7
1105,Vehicles,General,"(('Vans', 'Trains'), 'All vehicles')","('Vans', 'Trains')",All vehicles,3.5,66.8,False,False,False,False,10,"(18.17857143, 17.53571429)","(None, None)",10.175,10.174999999999999,0.35
1106,Vehicles,Specific,"(('Vans', 'Trucks'), 'Trains')","('Vans', 'Trucks')",Trains,4.8,61.2,False,False,False,False,10,"(18.17857143, 17.07142857)","(9.066666666666666, 9.533333333333333)",9.544444444444444,9.54,0.7
1107,Vehicles,Specific,"(('Vans', 'Zeppelins'), 'Buses')","('Vans', 'Zeppelins')",Buses,4.888888888888889,57.44444444444444,False,False,False,False,9,"(18.17857143, 8.37037037)","(12.6, 7.4)",11.544444444444444,11.966666666666665,0.7
1108,Vehicles,General,"(('Vans',), 'All vehicles')","('Vans',)",All vehicles,6.0,48.97979797979798,False,True,False,False,99,"(18.17857143,)","(None,)",8.930555555555555,8.930555555555555,0.0
1109,Vehicles,Specific,"(('Vans',), 'Bicycles')","('Vans',)",Bicycles,13.1,36.9,False,True,False,False,10,"(18.17857143,)","(5.933333333333334,)",7.4319444444444445,7.1322222222222225,0.6
1110,Vehicles,Specific,"(('Vans',), 'Buses')","('Vans',)",Buses,3.7777777777777777,83.55555555555556,False,True,False,False,9,"(18.17857143,)","(12.6,)",10.765277777777778,11.132222222222222,0.6
1111,Vehicles,Specific,"(('Vans',), 'Caravans')","('Vans',)",Caravans,7.533333333333333,60.53333333333333,False,True,False,False,30,"(18.17857143,)","(11.2,)",10.065277777777776,10.292222222222222,0.6
1112,Vehicles,Specific,"(('Vans',), 'Carriages')","('Vans',)",Carriages,10.9,41.2,False,True,False,False,10,"(18.17857143,)","(9.133333333333333,)",9.031944444444443,9.052222222222222,0.6
1113,Vehicles,Specific,"(('Vans',), 'Cars')","('Vans',)",Cars,5.45,75.2,False,True,False,False,20,"(18.17857143,)","(14.066666666666666,)",11.49861111111111,12.012222222222222,0.6
1114,Vehicles,Specific,"(('Vans',), 'Helicopters')","('Vans',)",Helicopters,15.7,33.7,False,True,False,False,10,"(18.17857143,)","(5.733333333333333,)",7.331944444444444,7.012222222222222,0.6
1115,Vehicles,Specific,"(('Vans',), 'Mopeds')","('Vans',)",Mopeds,7.666666666666667,55.11111111111112,False,True,False,False,9,"(18.17857143,)","(8.4,)",8.665277777777778,8.612222222222222,0.6
1116,Vehicles,Specific,"(('Vans',), 'Rockets')","('Vans',)",Rockets,16.1,23.6,False,True,False,False,10,"(18.17857143,)","(4.6,)",6.7652777777777775,6.332222222222223,0.6
1117,Vehicles,Specific,"(('Vans',), 'Taxis')","('Vans',)",Taxis,6.8,68.8,False,True,False,False,10,"(18.17857143,)","(11.133333333333333,)",10.031944444444443,10.252222222222223,0.6
1118,Vehicles,Specific,"(('Vans',), 'Trains')","('Vans',)",Trains,12.7,42.5,False,True,False,False,10,"(18.17857143,)","(9.066666666666666,)",8.99861111111111,9.012222222222222,0.6
1119,Vehicles,Specific,"(('Vans',), 'Trucks')","('Vans',)",Trucks,4.85,78.55,False,True,False,False,20,"(18.17857143,)","(16.6,)",12.76527777777778,13.532222222222224,0.6
1120,Birds,General,"(('Vultures', 'Crows'), 'All birds')","('Vultures', 'Crows')",All birds,5.6,62.5,False,False,False,False,10,"(15.14285714, 18.10714286)","(None, None)",10.821078431372548,10.821078431372548,0.3
1121,Birds,General,"(('Vultures', 'Doves'), 'All birds')","('Vultures', 'Doves')",All birds,3.5,63.5,False,False,False,False,10,"(15.14285714, 18.14285714)","(None, None)",11.482843137254902,11.482843137254902,0.3
1122,Birds,General,"(('Vultures', 'Magpies'), 'All birds')","('Vultures', 'Magpies')",All birds,4.9,53.1,False,False,False,False,10,"(15.14285714, 17.89285714)","(None, None)",11.455882352941176,11.455882352941174,0.3
1123,Birds,Specific,"(('Vultures', 'Magpies'), 'Woodpeckers')","('Vultures', 'Magpies')",Woodpeckers,4.5,56.9,False,False,False,False,10,"(15.14285714, 17.89285714)","(9.411764705882353, 13.235294117647058)",12.345588235294116,13.235294117647058,1.0
1124,Birds,General,"(('Vultures', 'Ostriches'), 'All birds')","('Vultures', 'Ostriches')",All birds,3.8,78.9,False,False,False,False,10,"(15.14285714, 11.21428571)","(None, None)",9.977941176470589,9.977941176470589,0.3
1125,Birds,General,"(('Vultures', 'Seagulls'), 'All birds')","('Vultures', 'Seagulls')",All birds,6.1,56.7,False,False,False,False,10,"(15.14285714, 17.96428571)","(None, None)",10.899509803921568,10.899509803921568,0.3
1126,Birds,General,"(('Vultures', 'Sparrows'), 'All birds')","('Vultures', 'Sparrows')",All birds,4.7,57.8,False,False,False,False,10,"(15.14285714, 19.17857143)","(None, None)",11.227941176470589,11.227941176470589,0.3
1127,Birds,General,"(('Vultures', 'Swallows'), 'All birds')","('Vultures', 'Swallows')",All birds,4.3,60.6,False,False,False,False,10,"(15.14285714, 17.85714286)","(None, None)",11.095588235294116,11.095588235294116,0.3
1128,Birds,General,"(('Vultures', 'Turkeys'), 'All birds')","('Vultures', 'Turkeys')",All birds,3.8,66.6,False,False,False,False,10,"(15.14285714, 11.67857143)","(None, None)",11.21813725490196,11.218137254901961,0.3
1129,Birds,Specific,"(('Vultures', 'Turkeys'), 'Herons')","('Vultures', 'Turkeys')",Herons,6.0,54.9,False,False,False,False,10,"(15.14285714, 11.67857143)","(11.647058823529411, 7.235294117647059)",11.432598039215687,11.647058823529411,1.0
1130,Birds,Specific,"(('Vultures', 'Woodpeckers'), 'Storks')","('Vultures', 'Woodpeckers')",Storks,5.9,61.6,False,False,False,False,10,"(15.14285714, 16.42857143)","(8.941176470588236, 7.176470588235294)",9.959558823529411,8.941176470588236,1.0
1131,Birds,General,"(('Vultures',), 'All birds')","('Vultures',)",All birds,7.527272727272727,51.46363636363636,False,True,False,False,110,"(15.14285714,)","(None,)",9.200980392156865,9.200980392156865,0.45
1132,Birds,Specific,"(('Vultures',), 'Canaries')","('Vultures',)",Canaries,13.3,42.8,False,True,False,False,20,"(15.14285714,)","(6.294117647058823,)",7.747549019607844,6.294117647058823,1.0
1133,Birds,Specific,"(('Vultures',), 'Crows')","('Vultures',)",Crows,11.1,55.1,False,True,False,False,10,"(15.14285714,)","(11.0,)",10.100490196078432,11.0,1.0
1134,Birds,Specific,"(('Vultures',), 'Herons')","('Vultures',)",Herons,7.8,59.5,False,True,False,False,10,"(15.14285714,)","(11.647058823529411,)",10.424019607843135,11.647058823529411,1.0
1135,Birds,Specific,"(('Vultures',), 'Storks')","('Vultures',)",Storks,10.3,59.7,False,True,False,False,10,"(15.14285714,)","(8.941176470588236,)",9.071078431372548,8.941176470588236,1.0
1136,Birds,Specific,"(('Vultures',), 'Turkeys')","('Vultures',)",Turkeys,6.1,66.3,False,True,False,False,10,"(15.14285714,)","(8.0,)",8.600490196078432,8.0,1.0
1137,Birds,Specific,"(('Vultures',), 'Woodpeckers')","('Vultures',)",Woodpeckers,11.3,46.2,False,True,False,False,10,"(15.14285714,)","(9.411764705882353,)",9.306372549019608,9.411764705882353,1.0
1138,Mammals,General,"(('Wolves', 'Beavers'), 'All mammals')","('Wolves', 'Beavers')",All mammals,4.6,55.8,False,False,False,False,10,"(17.03571429, 14.0)","(None, None)",9.828947368421051,9.828947368421053,0.95
1139,Mammals,Specific,"(('Wolves', 'Beavers'), 'Dogs')","('Wolves', 'Beavers')",Dogs,5.0,52.4,False,False,False,False,10,"(17.03571429, 14.0)","(13.526315789473685, 7.2631578947368425)",11.67763157894737,11.492763157894737,0.45
1140,Mammals,Specific,"(('Wolves', 'Cats'), 'Squirrels')","('Wolves', 'Cats')",Squirrels,7.3,36.2,False,False,False,False,10,"(17.03571429, 18.53571429)","(7.368421052631579, 8.631578947368421)",9.231359649122808,9.291337719298246,0.45
1141,Mammals,General,"(('Wolves', 'Elephants'), 'All mammals')","('Wolves', 'Elephants')",All mammals,3.4,73.9,False,False,False,False,10,"(17.03571429, 16.25)","(None, None)",10.028508771929824,10.028508771929825,0.95
1142,Mammals,Specific,"(('Wolves', 'Hippos'), 'Beavers')","('Wolves', 'Hippos')",Beavers,6.888888888888889,48.11111111111112,False,False,False,False,9,"(17.03571429, 14.60714286)","(7.052631578947368, 6.631578947368421)",8.634868421052632,8.793092105263158,0.45
1143,Mammals,General,"(('Wolves', 'Horses'), 'All mammals')","('Wolves', 'Horses')",All mammals,3.3,75.7,False,False,False,False,10,"(17.03571429, 17.53571429)","(None, None)",10.875,10.875,0.95
1144,Mammals,General,"(('Wolves', 'Llamas'), 'All mammals')","('Wolves', 'Llamas')",All mammals,4.6,58.3,False,False,False,False,10,"(17.03571429, 14.64285714)","(None, None)",10.508771929824562,10.508771929824562,0.95
1145,Mammals,General,"(('Wolves', 'Zebras'), 'All mammals')","('Wolves', 'Zebras')",All mammals,4.8,61.8,False,False,False,False,10,"(17.03571429, 16.03571429)","(None, None)",10.62719298245614,10.62719298245614,0.95
1146,Mammals,General,"(('Wolves',), 'All mammals')","('Wolves',)",All mammals,5.444444444444445,54.343434343434346,False,True,False,False,99,"(17.03571429,)","(None,)",8.767543859649123,8.767543859649123,0.15
1147,Mammals,Specific,"(('Wolves',), 'Beavers')","('Wolves',)",Beavers,13.0,37.93103448275862,False,True,False,False,29,"(17.03571429,)","(7.052631578947368,)",7.910087719298246,7.052631578947368,1.0
1148,Mammals,Specific,"(('Wolves',), 'Dogs')","('Wolves',)",Dogs,3.9,82.53333333333333,False,True,False,False,30,"(17.03571429,)","(13.526315789473685,)",11.146929824561404,13.526315789473685,1.0
1149,Mammals,Specific,"(('Wolves',), 'Elephants')","('Wolves',)",Elephants,12.3,37.7,False,True,False,False,10,"(17.03571429,)","(7.0,)",7.883771929824562,7.0,1.0
1150,Mammals,Specific,"(('Wolves',), 'Foxes')","('Wolves',)",Foxes,4.5,78.0,False,True,False,False,10,"(17.03571429,)","(13.894736842105264,)",11.331140350877194,13.894736842105264,1.0
1151,Mammals,Specific,"(('Wolves',), 'Hedgehogs')","('Wolves',)",Hedgehogs,12.6,26.45,False,True,False,False,20,"(17.03571429,)","(5.473684210526316,)",7.120614035087719,5.473684210526316,1.0
1152,Mammals,Specific,"(('Wolves',), 'Llamas')","('Wolves',)",Llamas,12.5,25.0,False,True,False,False,10,"(17.03571429,)","(8.526315789473685,)",8.646929824561404,8.526315789473685,1.0
1153,Mammals,Specific,"(('Wolves',), 'Squirrels')","('Wolves',)",Squirrels,14.0,20.4,False,True,False,False,10,"(17.03571429,)","(7.368421052631579,)",8.067982456140351,7.368421052631579,1.0
1154,Birds,General,"(('Woodpeckers', 'Blackbirds'), 'All birds')","('Woodpeckers', 'Blackbirds')",All birds,5.0,71.8,False,False,False,False,10,"(16.42857143, 18.82142857)","(None, None)",10.64950980392157,10.64950980392157,0.3
1155,Birds,General,"(('Woodpeckers', 'Canaries'), 'All birds')","('Woodpeckers', 'Canaries')",All birds,5.1,52.4,False,False,False,False,10,"(16.42857143, 17.89285714)","(None, None)",10.583333333333334,10.583333333333334,0.3
1156,Birds,Specific,"(('Woodpeckers', 'Canaries'), 'Swans')","('Woodpeckers', 'Canaries')",Swans,5.8,54.2,False,False,False,False,10,"(16.42857143, 17.89285714)","(7.294117647058823, 6.647058823529412)",8.938725490196079,7.294117647058823,1.0
1157,Birds,General,"(('Woodpeckers', 'Chickens'), 'All birds')","('Woodpeckers', 'Chickens')",All birds,4.4,66.7,False,False,False,False,10,"(16.42857143, 11.57142857)","(None, None)",11.57107843137255,11.571078431372548,0.3
1158,Birds,General,"(('Woodpeckers', 'Magpies'), 'All birds')","('Woodpeckers', 'Magpies')",All birds,5.4,52.1,False,False,False,False,10,"(16.42857143, 17.89285714)","(None, None)",10.553921568627452,10.553921568627452,0.3
1159,Birds,Specific,"(('Woodpeckers', 'Ostriches'), 'Sparrows')","('Woodpeckers', 'Ostriches')",Sparrows,7.2,61.9,False,False,False,False,10,"(16.42857143, 11.21428571)","(9.941176470588236, 5.882352941176471)",10.420343137254902,9.941176470588236,1.0
1160,Birds,Specific,"(('Woodpeckers', 'Peacocks'), 'Roosters')","('Woodpeckers', 'Peacocks')",Roosters,6.2,60.6,False,False,False,False,10,"(16.42857143, 12.28571429)","(8.647058823529411, 11.294117647058824)",11.202205882352942,11.294117647058824,1.0
1161,Birds,Specific,"(('Woodpeckers', 'Seagulls'), 'Eagles')","('Woodpeckers', 'Seagulls')",Eagles,6.0,54.2,False,False,False,False,10,"(16.42857143, 17.96428571)","(9.294117647058824, 8.882352941176471)",10.02328431372549,9.294117647058824,1.0
1162,Birds,General,"(('Woodpeckers', 'Swallows'), 'All birds')","('Woodpeckers', 'Swallows')",All birds,4.4,63.5,False,False,False,False,10,"(16.42857143, 17.85714286)","(None, None)",10.443627450980392,10.44362745098039,0.3
1163,Birds,General,"(('Woodpeckers',), 'All birds')","('Woodpeckers',)",All birds,6.8,53.86363636363637,False,True,False,False,110,"(16.42857143,)","(None,)",9.666666666666666,9.666666666666666,0.45
1164,Birds,Specific,"(('Woodpeckers',), 'Doves')","('Woodpeckers',)",Doves,8.9,57.15,False,True,False,False,20,"(16.42857143,)","(10.588235294117647,)",10.127450980392156,10.588235294117647,1.0
1165,Birds,Specific,"(('Woodpeckers',), 'Eagles')","('Woodpeckers',)",Eagles,11.0,46.4,False,True,False,False,10,"(16.42857143,)","(9.294117647058824,)",9.480392156862743,9.294117647058824,1.0
1166,Birds,Specific,"(('Woodpeckers',), 'Roosters')","('Woodpeckers',)",Roosters,13.3,49.4,False,True,False,False,10,"(16.42857143,)","(8.647058823529411,)",9.15686274509804,8.647058823529411,1.0
