,i,prompt_generator,domain,conclusion_type,is_single_premise,gpt3_spearmanr,gpt4_spearmanr,gpt3_scm_spearmanr,gpt4_scm_spearmanr,human_scm_spearmanr,gpt3_pval,gpt4_pval,gpt3_scm_pval,gpt4_scm_pval,human_scm_pval
55712,928,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.612872883052781,0.40081165581151185,0.4543569679217531,0.36623243788703463,0.6263606565681595,1.2249956972041798e-11,3.5905147794518387e-05,2.0505368809027216e-06,0.00017871388158086156,3.1747455673980545e-12
55713,928,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.9439579684763573,0.6765179899872698,0.34063047285464093,0.8169877408056041,0.9211908931698775,4.548449385508591e-12,0.0002837451098323407,0.10335669769920194,1.109456549371217e-06,1.7373446954266682e-10
55714,928,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.8027309712412718,0.7766831286889281,0.8020344272071017,0.7680178586418149,0.7894546017623929,9.926251854347417e-24,2.1888069310897734e-21,1.1586022632483548e-23,1.1245958325669506e-20,1.7082827499700998e-22
55715,928,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.6462135679592474,0.8177208145622332,0.6842942411741323,0.7160508123058819,0.7394777463995609,9.245549564428999e-21,1.0568412623376903e-40,5.4960398619787596e-24,4.451634518808751e-27,1.2099831021392746e-29
55764,929,S3-C1-A1-Q1-O1-T,Birds,General,False,0.17922959713731948,0.11760792795975268,-0.18546424021615512,0.04993362918627994,-0.08388077307955058,0.07438468188858585,0.24388044150346344,0.0646910879676112,0.6217537568658338,0.40669402604341165
55765,929,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5500218435998252,0.492739447108362,0.2477064220183486,0.8252512013979902,0.20314547837483618,0.005360380543663871,0.014433304695933735,0.24319987483186925,6.95323971025804e-07,0.3410687132181578
55766,929,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.45259498904424456,0.26493402208255246,0.5150129789744042,0.5125506123938822,0.4622222417968709,2.271045618036597e-06,0.007726127583638709,4.200204847837928e-08,4.9930741653825426e-08,1.2906626148695055e-06
55767,929,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.4745242367575827,0.429463596359053,0.5229202369083679,0.5286843899627949,0.6117988846232898,1.0563125277439117e-10,7.75296175911269e-09,4.928478906749853e-13,2.4535109928987417e-13,2.0189390568870987e-18
55768,929,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.3597871157356958,0.20968602907122122,0.27396768180328873,0.34580470816155273,0.34334712126949235,0.00023640581853717443,0.036274680303646535,0.005811801375727689,0.00042517692405857476,0.0004700787213583173
55769,929,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.062035876783691754,-0.3172545699757366,0.6290962152712404,0.7435567766608687,0.6880739854529192,0.7733729098188574,0.1308931393021856,0.000990693597585332,3.1299253633108114e-05,0.00020216165557199593
55770,929,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.6125539097995165,0.7905240864313422,0.6710772693965892,0.6237482798068834,0.7413597600104095,2.9949161459652078e-12,7.014230201984649e-24,3.5110876973761236e-15,9.18351240597699e-13,1.0126360650913217e-19
55771,929,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.5700245513269646,0.7142454140917346,0.6936839797986655,0.6644479698479945,0.7462735055684553,2.4317133376607813e-15,1.406412806014796e-26,1.4300876792594751e-24,5.442765203400972e-22,4.3897784413619584e-30
55772,929,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6845573709970475,0.5341391658764993,0.4595505931501692,0.5270069544912089,0.6060393842205386,4.073029295249185e-15,1.0452255090387735e-08,1.5124059969715587e-06,1.7735488183191322e-08,2.370114377707309e-11
55773,929,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.9467248908296944,0.7852993140457798,0.62882096069869,0.7737991266375546,0.9126637554585152,2.6400871116307683e-12,5.484040193052991e-06,0.0009973199913644057,9.185819420371708e-06,5.165192987460049e-10
55774,929,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.8285712778771153,0.8271522312609869,0.8214543094494232,0.8092623719741368,0.8607525303405767,1.988412695913581e-26,2.8716936477636434e-26,1.2155750713677352e-25,2.2585440812500937e-24,1.6949440813755413e-30
55775,929,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7784247838233012,0.8578727772227749,0.7769581371100939,0.7765363741406187,0.8153045541896355,1.3921353625127644e-34,1.0454347125521767e-48,2.2260910471283606e-34,2.5461303098691153e-34,2.7652039613524545e-40
55824,930,S3-C1-A1-Q1-O1-T,Birds,General,False,0.10947824146430792,0.21457487336229264,-0.053789797302676,0.10511128948889312,-0.0020900088347708327,0.2782401159281511,0.032048218125172175,0.5950582747352526,0.29797572655917315,0.9835349522593195
55825,930,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5834061135371178,0.32043259159548315,0.3633187772925764,0.7938864628820961,-0.039301310043668124,0.002767105655280414,0.12686800444682472,0.08097186815476289,3.6548807501038198e-06,0.8553253294690492
55826,930,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.22705376890582984,0.060073932124288104,0.3395530704008023,0.253206055648318,0.164629606525093,0.02310171367272568,0.5526973018757244,0.0005480088353471745,0.0110286060649068,0.1016750393678963
55827,930,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.5458841819639603,0.5241635517863338,0.6219381806846204,0.5611813142671065,0.6837411954604596,2.8246729124975114e-14,4.2447866012465814e-13,3.793311150578347e-19,3.713541438564841e-15,3.2666766006279712e-24
55828,930,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5118616451040658,0.4691449009481896,0.517199321582896,0.5415028919662249,0.42088165574946346,5.2393104679170166e-08,8.504784594642982e-07,3.598249179865111e-08,5.976844342552512e-09,1.2993351811847105e-05
55829,930,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.3147097337407246,-0.06453125706756356,0.432562199912702,0.39415102575294636,0.3051069402007857,0.13418206981780936,0.7645028819473897,0.034760158300080335,0.05667177086994395,0.14712778582927133
55830,930,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.5625096189202179,0.7606407228226615,0.740885261831058,0.7685804937697934,0.7996783979980532,3.4909560428396256e-10,3.1171415479116215e-21,1.098906754392353e-19,6.748148108335917e-22,8.85448655516434e-25
55831,930,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.5605287214036715,0.7048524714052121,0.6638197137320453,0.7339382138476438,0.810417904273514,8.732041363801588e-15,1.2204080265650774e-25,6.13892692153195e-22,1.1286643607518393e-28,5.4349421454177205e-39
55832,930,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.5479203610707961,0.27136200268139116,0.4323278751916369,0.4263171038762592,0.5805268747917988,3.631733844037169e-09,0.006315283129976605,7.0641014873020145e-06,9.755255693332405e-06,2.4379507981589367e-10
55833,930,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.8009592516475971,0.6027009173201774,0.4447351315626287,0.5794637155360133,0.883366055437143,2.5790918580864074e-06,0.0018270504429200086,0.02944242578286014,0.00300271430717028,1.0815503362986514e-08
55834,930,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.7914419187346963,0.8327028867442114,0.8157101064430361,0.8030716761792915,0.7663691943729875,1.130587900571651e-22,6.687658110612773e-27,4.947421782245942e-25,9.201162083185697e-24,1.5231689757523975e-20
55835,930,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.8071150250286443,0.885229353619439,0.7829207305318768,0.7837356671773813,0.8106224698474414,6.504157493073044e-39,9.989070068902381e-56,3.2278944994869335e-35,2.467414713235504e-35,1.7139068046337738e-39
55884,931,S3-C1-A1-Q1-O1-T,Birds,General,False,0.4217254270742613,0.07547292094933876,-0.1443064521588286,0.11683196466616029,-0.20564265025075723,1.2431907353850815e-05,0.4554827496820153,0.15202051571578398,0.2470272040543748,0.040114820330671944
55885,931,S3-C1-A1-Q1-O1-T,Birds,General,True,0.1533742331288344,0.09993513242374857,0.6362839614373357,0.2497808939526731,0.266432953549518,0.4742898796706311,0.6422103126992936,0.0008305468896912386,0.23914721384550663,0.20822253580586303
55886,931,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.4030136720404121,0.3485788251785117,0.6187718632859616,0.5923891395164994,0.586143286404676,3.2217539747559656e-05,0.00037924943526836986,6.840757587587317e-12,8.459923952096887e-11,1.4849167127356405e-10
55887,931,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.37202669137987276,0.473514610875125,0.5661337648959338,0.5566243544741509,0.6210643598888546,8.001836428410483e-07,1.1712181367665722e-10,1.8823530995816278e-15,6.870859668250117e-15,4.391729851709491e-19
55888,931,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5413156422721087,0.1752579976942582,0.4984540152384377,0.44810435683943833,0.5007341035291697,6.063409900982949e-09,0.08114663674207744,1.3093809656454784e-07,2.9387761233346018e-06,1.123610303742399e-07
55889,931,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.46853146853146854,-0.18815445225159544,0.4318181818181818,0.5533216783216783,0.416958041958042,0.020928533793692108,0.3786106535603526,0.03510836575115401,0.005036258494277957,0.04266119360364746
55890,931,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.32728959934591967,0.7164694296389095,0.6192946276858108,0.6092334842960918,0.7490511172339805,0.0006158773260057211,5.8836807092011065e-18,1.4780816520479934e-12,4.2150220501876035e-12,2.6235100460083116e-20
55891,931,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.5752436902725362,0.7065946306629822,0.7254381232977799,0.7383713262091035,0.8093389161272119,1.1832960795672582e-15,8.227292771528975e-26,9.536520599776177e-28,3.588799005760465e-29,8.170128635394035e-39
55892,931,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.60829941241504,0.419070446411472,0.4685695088516794,0.45052428702594477,0.5984814066296444,1.908658146963285e-11,1.4279940153210264e-05,8.807887282167953e-07,2.5588283688268002e-06,4.830034989712713e-11
55893,931,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.837513651326481,0.523143575302967,0.38560524363156723,0.6281352384948607,0.859323902663108,3.3182717837189734e-07,0.008711578839471941,0.06275273241741983,0.00101399371459499,7.564151237588666e-08
55894,931,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.7743347321854042,0.839428406182913,0.7723645370743452,0.6383131825209937,0.727651264563497,3.435180610705315e-21,1.0633153862097038e-27,4.993008459755743e-21,9.074655381016645e-13,9.908495121951294e-18
55895,931,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.8082826935413546,0.8609650650092461,0.7939716034654724,0.7971587375691277,0.799906664780456,4.1849868819036194e-39,2.006513671883997e-49,7.626452681706724e-37,2.4809814592639532e-37,9.270137353818978e-38
55944,932,S3-C1-A1-Q1-O1-T,Birds,General,False,0.2760620587065646,0.2449150448756364,0.041944401431294735,0.29203484458224654,0.0030097510807126607,0.005433285623710964,0.014053848189442004,0.6786156061682238,0.003196460278434576,0.9762910204859148
55945,932,S3-C1-A1-Q1-O1-T,Birds,General,True,0.5779334500875656,0.4479339256889966,0.5262697022767076,0.7329246935201401,0.34413309982486856,0.0030986358975287165,0.02815896604243083,0.008249481535064296,4.632381998548411e-05,0.09963177167026907
55946,932,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.5664918605255129,0.46118879616381353,0.7221984460815161,0.664638779493198,0.5645880192996682,8.083750534426658e-10,1.3725131674335293e-06,2.2580822707652338e-17,4.700181989583911e-14,9.470341172123874e-10
55947,932,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.5189883245717625,0.41645991917889336,0.5272645956781848,0.527015310403895,0.5786107267924129,7.872117208279556e-13,2.3941034120126064e-08,2.9169910451710205e-13,3.0067215573633937e-13,3.228610063990985e-16
55948,932,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5318602554079518,0.37242774133458223,0.3820121480418866,0.4089549241036607,0.4538338065546316,1.2392571306729187e-08,0.0001358127547959345,8.784552794057672e-05,2.3957660664582e-05,2.113801170176425e-06
55949,932,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.11441048034934496,-0.39287016058818663,0.3353711790393013,0.5694323144104803,0.3187772925764192,0.5944997569349804,0.05755293721892392,0.10914163416373553,0.00368006928213399,0.12895319805739755
55950,932,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.46999293386654184,0.666903213167059,0.6930505989529545,0.6673777625422448,0.7819045328670592,3.714490763661126e-07,5.975089371561483e-15,1.8433044326081273e-16,5.6270364928561315e-15,4.490288138043465e-23
55951,932,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.5811124880605079,0.6609221138981131,0.6873477191713804,0.7006502397719911,0.804170757191367,5.183777636328818e-16,1.0655134035997194e-21,5.5001672620213926e-24,3.122311316770005e-25,5.556678584887302e-38
55952,932,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6184421750710808,0.3949898685021732,0.31739791686894053,0.435672446460058,0.573110045971179,7.0694457600491954e-12,4.764329966894263e-05,0.0012922161669557408,5.886961184190559e-06,4.6257703155915085e-10
55953,932,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.852143482064742,0.6211495565912796,0.5021872265966754,0.615923009623797,0.79002624671916,1.2628535739082343e-07,0.0011979697349650215,0.012396270601535454,0.0013536925011052683,4.396313616670308e-06
55954,932,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.8636327375718956,0.9088790949404271,0.7994740058020082,0.7398431366074198,0.764885556332101,6.544471593986376e-31,5.311645731195722e-39,2.0346626529628785e-23,1.4590888703033229e-18,1.9970600704055077e-20
55955,932,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.8374992015037792,0.9008958959656405,0.7747533617521606,0.801597868431832,0.8098862427736124,2.25997201792428e-44,1.3190856167184575e-60,4.478214734535416e-34,5.0191994684877e-38,2.2727970979602106e-39
56004,933,S3-C1-A1-Q1-O1-T,Birds,General,False,0.4586659361874665,0.09275688628312853,-0.08652111564129719,0.13515129613765095,-0.20531624627403913,1.593457126466807e-06,0.3586775594259147,0.3920310043543662,0.18002395860066236,0.040439099229703755
56005,933,S3-C1-A1-Q1-O1-T,Birds,General,True,0.7221494102228047,0.5420965877870889,0.673219746614242,0.8829183049366536,0.038881607688947134,6.768917602969235e-05,0.00621093036715701,0.0003117346583980317,1.125675225078828e-08,0.8568547170638247
56006,933,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.4118488532431932,0.4141310093966053,0.48376097270687746,0.4910831305440167,0.40937409604146935,2.069629910694456e-05,1.8423023216180297e-05,3.418915562019431e-07,2.1311063046487147e-07,2.3457164207462978e-05
56007,933,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.43694745974274746,0.42285546954585224,0.5117652801242547,0.5586295788876778,0.6007888164672263,3.963956158901229e-09,1.383236268406661e-08,1.832172341671647e-12,5.247179565458712e-15,1.1604619892794518e-17
56008,933,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.44035673892506993,0.3042370827806271,0.22434764063325802,0.33191964291418985,0.3934734648381499,4.545636459472961e-06,0.002088021370953845,0.02483522313216747,0.0007418075556157006,5.1241866495006395e-05
56009,933,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.5847568988173456,0.22675924813147544,0.33245729303547966,0.8598335523434079,0.6224266316250547,0.0026900738376836692,0.28662988820106805,0.11244742549245952,7.286191174482797e-08,0.0011623461730153974
56010,933,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.6240612623039992,0.7693118220145109,0.7754553398428835,0.7111563464448535,0.7989775170858109,8.878913128329975e-13,5.843061158282442e-22,1.706066142853647e-22,1.3244267788996218e-17,1.0413880620584957e-24
56011,933,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.5881291742316481,0.6410054810902304,0.7079126306243395,0.6825432051854076,0.7886476800788336,1.8903653747694216e-16,4.0216520889117836e-20,6.093497838265673e-26,1.4931989589849415e-23,1.2683807837401952e-35
56012,933,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.6281731395336867,0.5273266877667071,0.40671652054940716,0.48255334202497385,0.6150567829582815,2.6347285049219306e-12,1.7324552317236987e-08,2.6804020963641958e-05,3.692230406939494e-07,9.887164292428587e-12
56013,933,S3-C1-A1-Q1-O1-T,Vehicles,General,True,0.8669584245076586,0.3932997617669352,0.34529540481400434,0.47045951859956237,0.7925601750547047,4.2494841898942207e-08,0.05725622283018604,0.09841797447974361,0.020337085670957728,3.8960188407864805e-06
56014,933,S3-C1-A1-Q1-O1-T,Vehicles,Specific,False,0.8101169445860534,0.8065072311405026,0.8310112575638819,0.8005043597936673,0.7816479180139486,1.8529971572484527e-24,4.2464365929315706e-24,1.048522689135053e-26,1.6236980910829983e-23,8.288315958197631e-22
56015,933,S3-C1-A1-Q1-O1-T,Vehicles,Specific,True,0.7801668372541019,0.905510337716869,0.8026180632421207,0.8200057016622109,0.8066876115682926,7.934242213409365e-35,3.3580211853433453e-62,3.456637507068103e-38,4.2001604606134004e-41,7.637654510922475e-39
56064,934,S3-C1-A1-Q1-O1-T,Birds,General,False,0.370361555641749,0.17780466776077394,0.09255056547928305,0.20415001702604715,0.1040267885526995,0.0001489251044630548,0.07675659028708455,0.35975218598431546,0.04161566587321371,0.3030162300493217
56065,934,S3-C1-A1-Q1-O1-T,Birds,General,True,0.1758915277093579,0.05840932841871795,0.14351348529519747,0.49092112957686457,0.14701381420483642,0.4110043591119402,0.7863127074413447,0.5034867933891243,0.014855173208566674,0.49302272615164544
56066,934,S3-C1-A1-Q1-O1-T,Birds,Specific,False,0.18637866526514843,0.05387953212565081,0.428479282641126,0.35029432471440575,0.296422761956691,0.06335982391027858,0.5944432354729179,8.692012203008736e-06,0.00035318022213693117,0.0027483418813210553
56067,934,S3-C1-A1-Q1-O1-T,Birds,Specific,True,0.45926093205427704,0.509057434247092,0.5480646566582865,0.5717061424039865,0.6633426323280156,4.857346055977719e-10,2.502033308179821e-12,2.128586631923159e-14,8.644359716932193e-16,2.083418529142519e-22
56068,934,S3-C1-A1-Q1-O1-T,Mammals,General,False,0.5415567127384535,0.19408267110743427,0.3453101497957982,0.24572943526333774,0.4205430190272775,5.95218274986304e-09,0.05300672378787692,0.00043388274857778333,0.01372773961445869,1.3225307282057727e-05
56069,934,S3-C1-A1-Q1-O1-T,Mammals,General,True,0.4340407847952314,0.2622572341612814,0.6353096970994718,0.8409540205407608,0.7770730179398498,0.0340763041400823,0.21571025005257324,0.0008508532481722646,2.66702540131717e-07,7.955587815704934e-06
56070,934,S3-C1-A1-Q1-O1-T,Mammals,Specific,False,0.6211142646189249,0.7754029444665204,0.6784464152409919,0.6698902056195296,0.7644118684206805,1.217998215653636e-12,1.7243556283221055e-22,1.344456876843087e-15,4.087777489434707e-15,1.5183065022033012e-21
56071,934,S3-C1-A1-Q1-O1-T,Mammals,Specific,True,0.657548016207638,0.7607451197289,0.7596751293713749,0.8022258581105698,0.7825929239200539,2.0094932110839694e-21,7.596541847401565e-32,1.0354463260511487e-31,1.1264979831740149e-37,9.333692611531323e-35
56072,934,S3-C1-A1-Q1-O1-T,Vehicles,General,False,0.5750250006999686,0.3972692818277927,0.33937187605661556,0.4402750177789406,0.5635835108907625,3.9267164735935236e-10,4.267531467102101e-05,0.000552011385961936,4.5663385995014365e-06,1.029119629821208e-09
