,domain,c1,c2,prompt_name,prompt
7293,Fruit,Mandarines,Blueberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and blueberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7294,Fruit,Mandarines,Blackberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and blackberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7295,Fruit,Mandarines,Lemons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and lemons on a scale of 0 to 20? Answer with a single number.
Answer:"
7296,Fruit,Mandarines,Date,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and date on a scale of 0 to 20? Answer with a single number.
Answer:"
7297,Fruit,Mandarines,Grapes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and grapes on a scale of 0 to 20? Answer with a single number.
Answer:"
7298,Fruit,Mandarines,Raspberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and raspberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7299,Fruit,Mandarines,Cherries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and cherries on a scale of 0 to 20? Answer with a single number.
Answer:"
7300,Fruit,Mandarines,Kiwis,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and kiwis on a scale of 0 to 20? Answer with a single number.
Answer:"
7301,Fruit,Mandarines,Coconuts,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and coconuts on a scale of 0 to 20? Answer with a single number.
Answer:"
7302,Fruit,Mandarines,Limes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and limes on a scale of 0 to 20? Answer with a single number.
Answer:"
7303,Fruit,Mandarines,Lychees,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and lychees on a scale of 0 to 20? Answer with a single number.
Answer:"
7304,Fruit,Mandarines,Mangoes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and mangoes on a scale of 0 to 20? Answer with a single number.
Answer:"
7305,Fruit,Mandarines,Melons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and melons on a scale of 0 to 20? Answer with a single number.
Answer:"
